word,relaxed,angry,happy,sad
loneliness,2,3,4,32
suffice,1,1,1,3
tripping,1,1,1,6
quit,1,16,13,6
myth,1,1,1,3
favorite,30,3,4,4
source,2,3,2,1
sore,1,3,4,3
appreciate,1,2,4,1
concern,1,15,1,2
stink,1,4,1,5
disagree,1,4,1,2
travel,10,11,9,2
seven,8,12,12,6
seas,1,9,5,7
abuse,2,20,5,5
movin,14,9,2,1
vain,1,20,3,6
tainted,1,2,14,1
anger,2,51,2,1
torment,1,8,1,1
drivin,3,5,1,4
feelin,9,11,33,10
betrayed,1,6,4,1
apart,27,36,31,33
brutal,1,3,1,1
deal,4,25,6,8
mudshovel,1,17,1,1
painful,4,6,2,1
untrue,1,9,7,2
within,10,26,36,7
point,7,19,14,8
quickly,4,4,3,4
toy,8,4,10,4
fist,2,18,6,4
scar,3,13,5,9
tempt,4,1,2,1
herself,2,1,9,2
gift,11,6,68,2
sometimes,45,60,63,51
sorry,10,19,19,26
regret,8,18,7,14
unhappy,1,4,2,4
trip,2,14,4,2
much,103,124,233,55
suffocate,1,27,1,9
laugh,15,23,28,19
til,10,9,17,6
return,21,37,15,12
chest,1,13,4,10
drop,19,87,9,16
closing,1,5,1,1
wish,52,19,226,42
sarcastic,1,1,1,5
mister,8,1,2,24
bird,301,6,8,46
share,45,18,89,47
viewin,1,1,1,21
kentucky,20,1,1,3
fallin,13,14,53,5
lick,5,6,2,9
health,1,1,1,5
view,5,8,4,17
loss,2,7,1,7
stall,1,3,1,4
southern,13,1,2,3
scarlet,2,1,2,3
drawl,1,1,1,3
bye,17,33,7,7
ma,4,1,1,4
pa,77,2,1,36
soft,21,2,23,4
outside,14,27,12,20
brawl,1,1,1,3
autumn,1,1,2,5
moon,29,8,29,22
plant,4,2,2,7
seed,4,3,3,16
trap,1,10,2,4
forsake,4,3,3,1
cheat,3,9,7,2
suffer,5,18,5,13
unto,5,7,2,4
harvester,1,13,2,1
sorrow,11,32,12,17
pure,8,15,12,3
drink,18,19,16,30
shoot,3,35,8,12
beating,1,2,1,2
distributor,1,2,1,1
become,7,44,33,29
prayer,8,12,9,10
invade,1,4,3,2
infanticide,1,2,1,1
spoken,3,4,5,1
intro,3,6,3,4
strother,1,2,1,1
martin,1,2,2,1
failure,1,11,2,1
communicate,1,3,1,1
whistling,1,3,1,1
any,22,36,118,26
woman,103,108,84,24
breeding,1,2,1,1
feed,6,22,8,28
lead,11,39,44,17
billion,1,3,1,4
shift,1,2,2,3
brainwash,1,8,1,1
human,1,32,4,14
rights,1,12,1,2
wash,12,16,12,17
genocide,1,3,1,1
civil,1,20,1,1
d,1,7,25,2
armband,1,2,1,1
memory,46,30,42,23
kennedy,1,2,1,1
numb,7,6,3,5
vietnam,1,5,1,4
dc,1,3,1,1
remind,11,4,29,10
freedom,18,26,22,5
land,50,26,7,35
rich,11,11,16,1
poor,13,26,15,3
hungry,1,14,3,23
sellin,1,4,1,2
grocery,2,4,1,1
fresh,1,7,6,8
shoe,10,12,3,7
spilling,1,2,2,1
wallow,1,7,1,1
leader,1,9,3,1
hypnotize,1,2,4,1
carry,15,28,20,15
cross,12,18,28,22
homicide,1,2,1,2
bear,62,38,57,25
practice,1,3,1,3
selective,1,2,1,1
annihilation,1,7,1,2
mayor,1,2,2,4
government,1,5,5,2
official,1,2,1,2
example,3,3,1,1
vacuum,2,5,1,3
popular,1,3,1,1
advance,1,2,3,1
woah,2,7,19,7
bout,27,10,36,14
anyway,4,11,37,12
disapproving,1,2,1,1
glance,4,2,2,1
shock,1,4,6,42
ice,8,17,6,6
surround,13,24,23,12
pill,1,10,1,7
urge,1,7,1,1
grab,5,3,6,6
dusty,3,3,1,3
bottle,1,7,2,3
liquor,1,2,15,1
spill,2,9,2,5
devoid,1,2,1,1
thrill,2,7,50,1
bloodshot,1,2,1,2
selfish,3,4,2,6
search,16,66,66,16
king,69,15,85,8
emptiness,2,6,5,2
drown,1,19,1,1
obviously,1,1,1,3
skew,1,1,1,4
present,22,5,28,4
healthy,1,4,2,4
dose,1,1,1,5
evident,1,1,1,3
fabrication,1,1,1,3
undone,2,7,3,6
vitamin,1,2,2,3
tune,24,3,5,6
understand,50,37,64,20
me,1,1,1,2
shriek,1,1,1,3
across,29,15,14,16
rag,3,2,1,18
tongue,3,6,17,15
convulsing,1,1,1,3
agether,1,1,1,3
violently,1,2,1,3
aloud,5,1,3,3
bound,15,14,2,15
triumphantly,1,1,1,3
pray,24,15,35,21
cool,15,34,15,12
superbeast,1,1,1,7
stir,2,1,1,2
wrist,1,5,1,5
possession,1,1,1,2
icy,1,1,1,3
scratch,2,5,4,19
someday,19,16,30,6
diagnose,2,1,1,1
stupid,3,31,2,63
mommy,3,1,1,1
agree,4,5,2,4
weak,7,27,7,13
join,6,18,31,9
clone,2,1,1,1
visit,8,1,5,2
early,21,8,9,12
cat,14,9,5,18
pur,1,5,1,1
bitch,4,19,3,54
hurricane,1,68,2,5
shout,15,22,9,12
lust,4,11,83,4
loose,4,8,6,17
wolf,1,9,1,4
hunt,3,10,1,3
sting,3,6,1,4
suppose,6,16,7,3
seethe,1,2,1,1
animosity,1,2,1,1
owe,13,2,17,2
apology,1,3,2,1
terrible,1,29,1,4
salvation,5,5,3,7
hatred,1,29,4,2
extreme,1,3,1,2
ignorance,1,5,1,3
security,2,5,3,2
despise,1,7,1,1
moral,1,3,1,1
decay,1,10,1,3
betray,2,22,1,2
disease,1,22,2,7
outro,6,6,4,2
background,1,2,1,2
whisper,9,8,17,10
wick,2,89,1,4
garden,25,9,5,2
heard,1,10,13,2
naked,1,6,5,1
fountain,1,2,7,1
drow,2,33,4,18
bind,3,2,3,8
scared,2,88,3,4
vampire,1,9,1,1
drain,2,7,4,3
destroyer,1,5,1,1
flame,7,79,13,9
ol,9,7,13,14
despite,1,29,1,1
rat,2,26,1,6
animal,2,22,3,6
son,30,33,10,31
hurry,13,6,9,12
yours,14,14,43,3
late,13,32,12,32
memoria,1,27,1,11
douse,1,4,1,1
soak,1,3,2,2
bleach,1,3,1,1
trend,1,3,1,1
gun,4,225,5,10
generals,1,3,1,1
gather,5,9,15,5
mass,1,11,1,1
witch,1,7,1,3
plot,1,5,1,2
sorcerer,1,4,1,1
construction,1,5,2,2
field,8,8,10,6
machine,7,23,15,61
mankind,1,13,7,2
poisoning,1,4,1,2
politicians,1,4,1,1
themselves,3,4,1,3
pawn,2,4,1,1
chess,1,4,1,2
judgment,1,8,2,4
ashes,1,3,1,1
strike,2,18,5,9
satan,2,7,1,1
awake,9,9,5,9
button,1,9,2,2
feels,5,11,1,3
survive,2,50,12,4
enslave,1,3,1,1
mission,3,5,3,7
color,64,16,14,12
oath,1,4,1,1
defend,1,4,1,5
explanation,1,2,1,1
unlock,1,2,1,1
vocation,1,3,1,1
unfortunate,1,2,1,1
discover,3,3,8,2
unable,1,3,1,1
indestructible,1,10,1,1
determination,1,8,1,1
incorruptible,1,5,1,1
terror,1,11,3,4
behold,5,9,9,1
unavoidable,1,5,1,1
opponent,1,5,1,1
tend,1,8,1,1
invincible,1,5,12,1
master,2,21,1,6
fuse,1,7,5,11
uncover,1,2,1,1
dedication,1,2,6,1
protect,5,14,2,11
order,6,17,1,6
declaration,1,2,1,1
embed,1,2,1,1
under,33,37,31,35
permanent,1,4,1,1
reminder,1,2,1,1
hesitation,2,4,3,1
refuse,5,9,2,2
riot,1,91,1,8
filthy,1,2,2,2
piss,1,5,1,2
pair,2,2,2,1
sack,2,2,6,4
clothes,16,3,12,5
hang,16,28,51,44
pole,2,6,3,1
ragweed,2,1,1,1
radio,7,6,14,6
banjo,2,1,1,1
spotlight,2,9,1,1
stroll,12,1,6,3
enjoy,16,4,1,1
million,20,47,14,10
tan,2,1,4,75
toe,6,2,7,6
tickle,2,2,3,1
sand,12,4,8,11
watchin,4,9,4,1
resting,4,1,2,1
groove,5,3,20,4
hotter,6,5,1,2
takin,6,9,9,2
hammock,2,1,1,1
nice,71,9,24,22
breezy,7,1,1,1
sleeping,13,8,6,13
sunglass,2,1,2,1
concoction,2,1,1,1
smooth,3,3,1,1
molass,2,1,1,1
uncle,2,2,6,1
kennys,2,1,1,1
van,3,3,1,19
somewhere,46,20,28,7
dissolve,3,2,1,1
country,24,12,8,4
underneath,15,8,10,7
harvest,5,1,1,2
kick,4,15,12,14
list,2,6,27,3
barely,5,4,3,7
bag,8,4,3,5
pack,9,4,9,8
lucky,15,8,167,3
paris,5,5,8,1
rome,5,1,2,1
enough,58,53,153,35
flat,4,4,1,1
airplane,3,1,1,1
sunny,10,1,7,3
winter,23,1,18,7
quite,14,8,9,9
strong,18,34,169,11
welcome,16,18,5,4
nocturnal,2,2,1,1
vacation,1,2,1,2
unnecessary,1,3,1,1
sedation,1,2,1,1
breakdown,1,23,2,2
scare,1,8,3,4
book,20,51,5,9
moonlight,5,3,5,3
vow,6,7,11,3
midnight,11,6,7,11
uptight,2,2,1,1
hangin,9,2,13,1
wantin,1,2,1,1
jack,3,5,2,8
talkin,16,15,24,11
town,48,35,20,34
messin,3,3,2,1
jealous,14,6,5,1
lookin,12,15,24,14
clown,6,4,2,2
ow,3,14,15,1
daylight,4,3,1,2
spite,3,3,3,2
ahead,17,17,9,13
somethin,4,21,6,9
onto,1,7,5,3
anyone,8,17,43,17
madly,1,11,12,1
badly,1,7,5,3
wan,3,4,6,1
daddy,71,18,10,1
walkin,4,7,6,5
thousand,16,31,18,13
blue,446,11,57,23
horse,4,4,6,6
mark,1,8,8,5
cocaine,3,22,2,1
news,8,10,4,4
bly,40,7,16,15
constant,1,8,2,2
busy,13,6,2,8
signal,2,7,1,1
uneasy,2,3,1,2
nasty,1,5,2,44
vision,9,9,9,8
smokin,1,7,1,2
dumb,7,8,5,3
sum,1,2,1,1
bewilder,1,2,1,1
siren,3,5,2,4
whining,1,2,1,2
blinded,4,5,2,1
drum,2,16,8,7
knock,17,16,7,14
hot,32,53,19,9
joy,25,36,545,5
flower,42,5,12,11
breast,1,3,3,2
schooling,1,2,2,1
phony,4,2,1,2
depend,13,3,7,1
family,91,6,6,8
problem,4,10,20,6
detail,1,2,1,1
wail,1,3,1,4
meantime,1,2,1,1
hush,5,4,2,26
doin,28,11,14,7
fever,1,4,2,137
ten,4,14,4,12
kitty,1,1,1,2
doctor,3,46,2,17
cure,1,18,3,7
dangerous,6,7,9,2
choo,1,1,1,3
pussy,21,2,4,7
purr,1,1,1,2
stroke,2,2,1,2
papers,1,3,2,5
guy,14,14,35,14
clean,3,8,11,18
obscene,1,7,1,5
instrumental,5,1,3,2
claw,2,4,1,2
social,2,2,1,2
circle,2,5,2,14
dad,3,2,4,3
incognito,1,1,1,2
reverend,2,1,1,2
smith,1,1,1,2
recognize,3,7,1,2
punch,1,7,1,5
miner,1,1,4,1
gold,23,30,35,4
expression,1,3,4,1
searchin,3,1,11,1
hollywood,1,1,6,2
redwood,1,1,3,1
ocean,13,7,25,4
shy,4,1,2,31
mamma,7,2,1,1
excuse,8,5,6,3
build,33,20,17,10
iâ€™m,2,1,2,1
hesitate,4,5,8,1
mire,1,6,1,2
pyre,1,7,1,3
25,1,2,2,1
kid,16,21,6,15
pistol,1,2,2,2
action,7,7,6,2
mile,30,11,21,16
whiskey,13,4,1,2
brand,12,9,11,6
oak,3,1,1,4
coke,1,3,2,3
needle,1,8,3,22
toke,1,2,2,2
prince,2,1,1,2
charm,4,3,11,6
lude,1,1,1,2
stick,3,15,15,24
hoo,5,4,22,12
confront,1,1,1,2
monkey,1,7,2,58
tough,9,4,10,2
cookie,1,3,1,1
duke,1,4,1,1
foot,32,17,23,48
notch,1,2,1,2
lipstick,2,2,3,2
case,8,9,6,5
cmon,6,3,65,3
grass,40,2,4,3
green,104,2,14,24
urchin,3,1,1,1
charity,3,1,1,1
eat,28,28,7,17
rags,3,1,1,1
gamble,4,2,1,1
capital,3,1,1,1
strap,3,3,1,2
chair,16,3,2,22
gas,3,6,1,3
chamber,3,1,1,1
surgeon,3,1,1,1
general,3,3,1,1
hazardous,3,1,1,1
cigarette,4,2,2,7
captain,3,3,1,2
america,21,17,1,17
court,3,6,1,2
jester,4,1,1,1
spin,10,4,9,9
satisfied,27,5,11,6
course,7,5,20,3
queen,33,8,9,8
capture,6,1,8,1
square,9,1,2,2
goal,4,1,3,1
anywhere,5,2,11,7
instant,4,1,1,3
karma,3,1,1,1
initial,3,1,1,1
diddit,43,1,1,1
didda,7,1,1,1
ii,3,3,1,1
dreamer,4,2,2,2
romantic,7,6,10,1
silver,18,7,10,18
screen,8,5,2,5
seam,4,1,1,3
settle,3,7,43,3
travellin,1,2,1,1
em,9,32,26,48
twice,17,5,23,6
jone,1,2,1,1
darlin,13,1,38,3
golden,11,2,28,8
dyin,4,5,6,2
satisfyin,1,1,3,1
shuffle,2,1,1,2
locomotive,1,1,1,2
breath,18,25,11,20
loser,1,4,1,10
headlong,1,1,1,2
piston,1,1,1,2
scrape,1,1,1,3
brow,1,1,1,3
charlie,1,2,1,3
handle,6,1,4,10
jump,9,20,17,10
corridor,1,1,1,2
silence,17,22,2,7
howling,1,1,1,3
catches,1,1,1,2
winner,3,4,1,3
gideon,1,1,1,2
bible,6,2,4,4
page,5,3,4,5
whatever,10,14,31,12
doorway,2,2,3,3
woo,12,7,31,8
aah,1,2,8,1
beach,29,1,24,1
sea,34,11,44,47
er,19,16,7,1
dry,11,8,10,9
singular,1,1,1,2
decision,3,2,1,10
illusion,2,9,12,8
pinch,1,2,2,2
alibis,2,3,2,2
ntcha,3,1,1,5
interest,1,1,16,2
opinion,3,2,2,2
sincere,2,5,6,2
guard,5,5,6,8
pocket,5,5,4,5
avoid,1,4,1,5
unpleasant,1,1,1,4
scene,2,10,11,3
iâ€,1,1,1,2
™m,1,1,1,2
ahh,6,3,2,1
least,7,5,3,1
borrow,2,3,6,6
livin,15,16,5,15
pace,2,7,1,2
whoo,11,5,10,5
â€,2,4,1,2
hollow,1,5,3,6
sane,1,1,3,2
limo,1,1,3,1
nein,1,1,3,1
reject,1,8,3,4
bully,1,2,3,1
chilly,1,1,3,1
undercover,3,1,3,1
wednesday,4,1,1,1
hoonu,2,1,1,1
vibe,5,3,4,1
benefit,2,2,1,2
downlow,2,1,1,1
mango,2,1,1,1
beautiful,33,21,242,5
longle,2,1,1,1
short,8,6,3,8
honey,242,30,51,25
sway,9,7,1,4
hip,4,6,6,17
ill,4,6,3,3
im,10,3,4,2
hawaiian,3,1,1,1
superman,2,1,1,1
mend,3,7,12,2
reggae,2,3,1,1
party,18,15,236,9
braddahs,2,1,1,1
sistahs,2,1,1,1
bass,2,2,3,2
bumpin,2,1,1,1
lonley,2,1,1,5
partner,2,4,1,2
skank,6,1,1,1
person,3,3,3,1
seein,2,4,3,1
verse,17,9,23,7
spliff,3,1,1,1
riff,3,2,1,2
skanky,4,1,1,1
herb,3,1,1,1
wine,17,7,19,6
easier,3,2,18,2
eleven,1,1,4,2
private,3,1,15,2
hardship,2,1,1,1
endure,2,6,4,1
special,26,4,30,4
secure,5,1,4,2
sunrise,10,3,3,1
breeze,13,3,5,3
ultimate,2,2,1,1
surely,5,11,13,4
purge,1,4,1,4
thee,9,5,7,1
sucking,1,7,1,3
warning,1,14,3,4
spark,3,23,1,3
dedicated,3,1,1,2
rayvon,2,1,1,1
shaggy,4,1,1,1
combination,2,7,3,1
flip,4,3,1,4
musical,2,4,1,1
disc,3,2,1,1
wahw,6,1,1,7
peep,6,1,1,2
shorty,13,5,1,1
mention,5,2,2,5
attention,5,2,3,1
incarceration,3,1,1,1
nation,10,12,9,3
appreciation,3,1,1,1
heed,2,1,1,5
pleaded,2,1,2,1
diss,2,1,2,2
program,2,4,1,2
type,5,2,3,2
behavior,3,2,2,1
savior,34,9,90,1
appear,4,6,3,6
tender,58,2,37,2
part,25,17,44,50
ne,2,7,2,6
dutty,1,1,20,1
sean,1,1,8,1
paul,1,1,40,1
sasha,1,1,8,1
holler,4,1,5,1
hustler,2,2,4,1
player,4,1,7,3
stayer,1,1,4,1
girly,1,1,4,1
bling,1,1,6,1
fling,1,2,9,2
control,7,54,14,17
amake,1,1,4,1
swirl,2,3,3,1
twirl,1,3,2,1
draw,2,4,10,4
card,3,7,9,5
perform,1,3,2,1
bridge,6,11,19,7
likkle,1,1,5,1
thug,4,1,2,1
nor,3,8,5,4
colorful,2,1,1,1
sound,20,68,35,32
gentle,22,2,3,4
pickin,10,1,1,1
excitation,10,1,1,1
somehow,4,15,20,5
softly,4,1,5,5
blossom,13,1,3,1
happenin,3,1,1,1
ahappenin,2,1,1,1
na,8,1,1,5
desert,3,3,7,6
snow,25,5,28,5
half,4,13,13,16
itch,2,3,5,3
switch,1,4,2,1
seasons,1,1,3,1
season,7,4,25,6
affair,16,1,8,3
prop,1,4,1,2
occupy,1,4,2,1
however,1,1,21,3
glass,8,10,3,39
sugar,23,5,41,4
abandon,3,13,2,3
window,17,10,14,29
smashed,1,1,1,2
succeed,1,1,9,2
wreckage,1,1,1,2
blast,1,9,3,5
toss,3,3,7,4
taint,1,1,16,2
nearly,2,2,9,3
sacred,7,3,4,6
wherever,13,4,4,8
throne,18,3,8,4
ly,21,6,3,8
clock,5,2,3,22
tick,3,5,2,15
confusion,1,3,5,11
flashback,1,1,1,6
almost,7,16,3,22
suitcase,3,1,1,7
unwinds,1,1,1,8
secrets,1,2,1,8
amadeus,1,68,1,1
ein,1,7,1,1
punker,1,2,1,1
und,1,6,1,1
lebte,1,2,1,1
der,1,3,1,1
gromen,1,2,1,1
stadt,1,2,1,1
wien,1,3,1,1
vienna,1,2,1,1
alle,1,5,1,1
tat,1,2,2,1
hatte,1,3,1,1
schulden,1,3,1,1
denn,1,2,1,1
trank,1,2,1,1
doch,1,2,1,1
ihn,1,3,1,1
liebten,1,3,1,1
frauen,1,4,1,1
jede,1,2,1,1
rief,1,3,1,1
„,1,4,1,1
superstar,1,3,1,17
populär,1,3,1,1
exaltiert,1,3,1,1
flair,1,3,1,1
virtuose,1,3,1,1
rockidol,1,3,1,1
um,4,2,4,1
1780,1,2,1,1
plastik,1,2,1,1
banken,1,2,1,1
gegen,1,2,1,1
woher,1,2,1,1
kame,1,2,1,1
wohl,1,2,1,1
jedermann,1,2,1,1
bekannt,1,2,1,1
mann,1,2,1,1
seinen,1,2,1,1
punk,1,5,2,3
zu,1,2,1,1
genau,1,2,1,1
das,1,3,1,5
sein,1,2,1,1
ruft,1,2,1,1
noch,1,6,1,14
heute,1,2,1,1
zero,1,7,5,5
stretch,5,4,4,2
fewer,1,1,2,1
thought,5,14,7,10
chase,16,10,8,15
disown,1,2,3,1
load,7,22,2,6
danger,2,59,13,4
holding,8,5,6,3
conquer,2,8,12,7
space,3,7,9,2
assure,2,8,2,1
guide,8,8,10,4
darkest,2,10,2,6
slip,7,17,3,23
askin,6,1,7,1
proper,3,1,1,1
sweeter,7,5,16,1
pe,3,1,1,1
t,8,11,7,6
tcb,2,1,1,1
tired,27,32,15,59
tryin,2,8,11,9
runnin,5,21,30,13
lyin,2,2,6,1
burnin,1,17,4,2
razor,1,9,2,3
rippin,1,2,1,1
tearin,1,2,1,1
strippin,1,2,1,1
ache,2,2,1,10
wrestle,1,3,2,1
shacking,1,1,1,2
gently,12,3,4,4
trace,4,4,1,3
sunshine,12,7,7,6
brighten,4,1,8,4
restaurant,1,3,1,2
nonchalant,2,1,1,2
running,11,19,5,18
patience,2,1,4,5
pity,4,5,4,16
cafe,3,1,2,2
passion,2,27,54,1
alley,2,3,5,2
york,5,4,4,4
moscow,1,1,2,1
hong,1,1,2,2
kong,1,1,2,2
tokyo,1,1,2,1
bangkok,1,1,2,1
yard,3,4,2,1
sidelight,1,1,2,1
president,6,4,3,1
admit,9,9,5,3
justify,1,1,4,1
overthrow,1,1,4,1
barb,1,2,4,1
wire,1,23,4,5
fence,2,2,4,5
resist,1,8,13,17
april,2,1,4,1
memphis,1,1,18,1
gentleman,7,1,1,2
lemme,1,1,5,2
food,8,3,2,11
prude,1,1,1,2
respond,3,1,1,2
privacy,1,1,1,2
janet,1,1,1,2
jackson,3,1,1,2
eatin,1,1,1,2
jammin,1,1,1,2
whether,9,4,3,1
anybody,17,6,40,14
answer,8,11,36,26
doub,1,1,3,2
circumstance,2,1,4,3
paper,23,2,8,9
feedback,3,1,1,1
platinum,3,1,1,1
canary,4,1,1,1
falstaff,3,1,1,1
beer,7,2,4,5
mercede,3,1,1,1
ruehl,3,1,1,1
rent,5,2,2,1
feeder,3,1,1,1
insincere,3,1,1,1
prophet,3,5,2,1
pioneer,3,1,1,1
sell,10,20,11,5
jewel,4,2,5,2
poster,3,2,1,2
pose,3,1,2,2
fashion,4,2,3,1
mag,3,1,1,1
canine,3,1,1,1
feline,3,1,1,1
jekyll,3,1,1,1
hyde,3,1,1,1
fur,3,1,1,1
south,7,7,1,7
age,3,13,3,6
dinner,9,3,3,3
cement,3,2,1,3
syncing,3,1,1,1
dragon,3,3,1,1
plastic,10,1,3,1
sword,4,11,1,3
jimmy,3,3,1,1
scully,3,1,1,1
kitchen,3,2,2,4
buddy,5,2,2,2
ouija,3,1,1,1
board,6,1,1,4
radar,3,1,1,1
range,6,3,3,5
hello,15,5,20,13
sparkle,1,2,2,1
satisfy,7,9,17,2
awhile,1,4,4,4
heal,8,23,16,11
tumble,1,3,7,2
turnin,5,8,5,3
mistake,4,32,7,20
trance,1,2,5,1
standing,5,13,5,15
pour,22,11,9,13
sympathize,1,1,3,1
unforgivable,1,2,1,1
livable,1,2,1,1
riverful,1,2,1,1
strangelove,1,13,1,1
strange,30,24,26,26
stray,2,7,6,5
constantly,1,5,2,3
harder,1,1,5,4
naive,1,2,1,2
modern,2,1,13,3
medicine,1,1,1,4
complaint,2,1,1,2
dilate,1,1,1,2
bee,5,4,2,5
bill,3,4,3,2
revvin,1,2,1,1
engine,1,4,1,4
howlin,3,2,1,1
roar,5,7,7,1
metal,3,10,1,110
tension,1,4,1,1
highway,12,9,2,4
zone,2,34,4,2
headin,1,3,1,1
twilight,8,2,4,3
spreadin,1,2,1,1
jumpin,3,5,2,1
deck,3,2,1,2
shovin,1,2,1,1
overdrive,1,2,2,1
edge,4,18,2,11
further,3,5,1,10
intensity,1,4,1,1
controls,1,2,6,1
magic,9,9,25,3
beep,1,1,16,29
score,3,17,3,2
friday,1,1,3,2
strip,1,4,2,5
trot,1,1,1,2
naughty,1,1,1,4
different,13,16,16,9
dime,4,5,6,11
compromise,3,4,2,3
position,2,3,2,1
condition,1,5,4,5
total,1,22,1,3
authority,1,36,4,1
grinnin,1,6,1,1
strength,8,21,8,1
5,2,4,1,2
growin,1,13,2,1
dum,1,25,1,1
janie,1,33,1,1
arrest,1,5,1,5
bitty,3,3,2,1
lightning,4,18,9,8
thunder,6,15,3,8
iou,1,3,1,1
bullet,4,19,2,7
sleeze,1,3,1,1
loneliest,1,1,1,2
style,4,10,3,5
altogether,1,1,1,2
absolutely,1,17,1,1
uhuh,1,2,1,1
yall,4,17,6,2
lookout,1,2,1,2
awwwww,1,2,1,1
innocent,41,5,1,1
heartbreaker,2,5,1,1
undertaker,1,5,1,1
awwww,1,5,1,1
unrest,1,3,1,1
younger,5,4,4,3
generation,2,10,1,1
induction,1,3,1,1
shattered,1,7,3,1
disable,1,2,1,1
bitter,1,10,3,4
precious,33,4,17,4
woooo,1,2,2,1
ooohhh,1,2,1,1
knockin,1,2,3,1
1951,1,1,1,2
slap,2,26,3,2
warmly,1,2,1,3
53,1,1,1,2
attend,1,1,1,2
hall,10,5,2,8
parent,2,2,2,3
1969,1,1,1,2
earlier,1,1,1,2
marry,4,2,4,3
sadness,2,2,16,12
disappear,11,11,4,4
crowded,5,2,1,5
avenue,5,4,2,9
traffic,4,1,3,3
rush,5,3,8,18
pound,5,6,7,6
coincidence,2,1,1,1
realise,1,11,2,3
obsessive,1,1,3,1
fascination,1,1,2,8
imagination,3,1,5,1
completely,3,12,5,5
shut,2,11,2,24
mouth,11,19,7,22
oclock,4,5,3,4
oclcok,2,1,1,1
message,3,8,6,19
gue,1,2,4,1
record,8,1,21,4
laughter,10,6,22,2
sexy,13,9,104,1
shirt,3,6,5,3
milan,1,2,3,1
japan,1,2,2,1
disco,1,11,14,7
model,1,3,5,2
catwalk,1,1,13,1
tush,1,1,3,1
custom,1,2,1,5
singer,4,1,2,4
awfully,1,1,1,2
exactly,3,4,8,5
prechorus,1,1,6,2
kenny,2,1,8,1
loggin,1,1,8,1
glow,6,7,13,3
ridin,3,3,3,52
pullin,1,2,1,1
grip,1,10,2,13
actin,1,8,1,1
romeo,2,3,1,5
juliet,2,3,1,1
samson,1,3,1,1
delilah,1,3,1,1
split,2,4,1,1
meeting,2,5,1,2
nightfall,1,2,1,1
cover,4,15,8,18
overseas,1,2,1,1
mystery,6,5,10,6
gape,1,2,1,1
fatal,1,8,1,3
assassination,1,2,1,1
crystal,20,2,1,1
snowflake,14,2,2,1
rosy,1,2,1,1
phoenix,1,2,1,1
difference,3,5,9,1
roam,10,4,1,3
rare,15,1,6,1
radiant,7,1,1,2
broken,2,16,4,3
unsure,1,2,2,1
often,6,3,12,3
astray,3,2,2,2
unkind,4,2,3,4
seulement,1,1,2,1
entre,1,1,2,33
toi,1,1,2,6
et,2,1,4,11
moi,1,1,4,2
means,1,1,4,1
cupboard,1,1,8,1
bare,3,4,8,12
faith,2,22,13,9
single,22,9,14,14
eventually,2,1,2,2
saturday,5,1,3,1
buck,1,2,3,2
deadly,1,9,3,3
few,3,7,6,8
tv,8,9,3,9
mirror,2,6,10,4
burning,2,19,1,12
hundred,13,9,2,11
roof,7,9,5,4
funk,1,4,1,2
flam,1,4,1,3
entertaining,1,2,1,1
boogie,3,3,2,48
explode,2,16,2,3
inferno,1,12,1,1
satisfaction,1,10,5,1
reaction,2,7,1,2
destruct,1,5,1,1
building,5,3,1,11
destiny,3,20,5,1
fulfil,1,10,2,3
prove,2,8,22,5
nevermore,1,5,1,1
cast,3,6,2,5
paint,8,3,3,11
emphasis,1,2,1,1
function,1,2,2,2
design,1,5,2,4
destroy,3,141,4,8
prettiest,3,3,3,1
starry,9,3,2,1
exhume,1,6,1,1
less,3,11,22,45
image,1,2,1,4
crashing,1,2,1,1
motorbike,1,2,1,1
grind,7,16,5,3
forest,1,3,1,6
towards,2,5,5,1
rite,1,2,1,2
pointless,1,4,1,1
intend,1,4,4,1
faster,2,9,3,4
impend,1,3,1,1
doom,1,12,1,8
starve,3,2,4,1
sheep,4,2,1,4
descend,2,4,2,1
anxiously,1,4,1,1
silently,5,3,2,1
wayside,1,3,1,2
crawling,2,2,1,4
10,2,3,1,2
15,1,2,1,1
river,52,5,15,10
lifewar,1,3,1,1
20,2,2,2,3
30,1,2,1,1
bandage,1,1,1,56
bruise,2,14,1,5
moping,1,1,1,3
sipping,1,2,1,3
drip,10,3,1,8
tap,1,6,1,4
voodoo,1,2,1,3
doll,15,2,1,5
anonymity,1,1,1,2
awful,4,1,6,3
advantage,1,3,1,3
heartbeat,1,4,6,3
plain,2,2,18,17
offer,6,7,16,3
fiery,2,5,1,1
main,4,2,2,8
hodskin,1,1,1,2
pl,1,1,1,2
doorbell,1,1,1,2
rule,7,26,13,5
satisifed,1,1,1,2
blame,2,31,11,22
shame,6,21,22,17
vague,1,2,1,2
mr,6,7,1,34
durst,1,3,1,1
diner,1,3,1,1
agent,1,2,1,1
briefcase,1,3,1,1
obtain,1,3,1,1
fillin,1,2,1,1
critic,1,3,1,1
fitted,1,2,1,1
cap,1,2,1,1
rap,1,5,1,4
solo,10,2,1,81
cable,1,2,1,1
mic,1,2,1,1
grill,15,2,1,2
limp,1,2,1,1
bizkit,1,2,1,1
rockin,2,4,1,2
russian,2,3,1,1
roulette,1,3,1,2
placin,1,2,1,1
upset,1,10,5,2
lately,12,19,7,2
meanin,1,2,1,1
