word,relaxed,angry,happy,sad
whose,5,2,3,1
contend,1,1,2,1
unchangeable,1,1,4,1
unshakable,1,1,4,1
ignore,4,13,4,2
snowball,1,1,2,3
belting,1,1,2,1
shim,2,2,2,1
strawberry,2,1,2,1
lighter,1,15,2,1
accidentally,1,1,12,1
tighter,1,1,3,1
brighter,1,3,4,2
graveyard,4,1,1,2
fox,3,2,1,3
ape,1,1,1,3
swine,3,1,1,2
stake,2,2,2,2
beneath,11,12,1,17
campo,1,1,1,2
oriundo,1,1,1,2
león,1,1,1,4
tenía,1,1,1,9
apenas,1,1,1,4
19,1,1,1,4
alo,1,1,1,6
josé,1,1,1,8
pérez,1,1,1,3
primo,1,2,1,2
lejano,1,1,1,2
mojado,1,1,1,2
envió,1,1,1,2
telegrama,1,1,1,2
diciendo,2,1,1,6
trabajo,1,2,1,2
habían,1,1,1,5
encontrando,1,1,1,2
piscando,1,1,1,2
algodón,1,1,1,2
ahogando,1,1,1,4
adia,1,2,1,4
llegó,1,1,1,6
frontera,1,1,1,3
willy,1,1,1,2
entrevistó,1,1,1,2
pollero,1,1,1,2
afamado,1,1,1,2
astuto,1,1,1,2
región,1,1,1,2
pepe,1,1,1,2
mañana,1,2,1,11
cruzo,1,1,1,2
vierne,1,1,1,2
estación,1,1,1,2
inocent,1,1,1,2
pagaban,1,1,1,2
cuota,1,1,1,2
dudarlo,1,1,1,5
subieron,1,1,1,2
interior,1,1,1,5
vagón,1,1,1,2
cruzó,1,1,1,2
7,1,1,1,3
hora,2,1,2,4
empezó,1,1,1,2
terminarse,1,1,1,2
pudieron,1,1,1,2
escuchó,1,1,1,2
aquello,1,1,1,2
grito,1,2,1,5
auxilio,1,1,1,2
puerta,1,2,1,27
quiso,1,1,1,2
ceder,1,1,1,2
uno,1,6,1,6
fueron,3,1,1,8
cayendo,1,1,1,2
falleció,1,1,1,2
cruzar,1,1,1,2
ancias,1,1,1,2
crecer,1,1,1,7
esposa,1,1,1,2
hijo,1,1,1,4
termina,1,1,1,8
historia,1,1,1,5
contar,1,1,1,2
paisano,1,1,1,2
arriesga,1,1,1,2
ilegal,1,1,1,2
mil,1,1,1,20
jamás,1,1,1,5
volvera,1,1,1,2
ps,1,1,5,1
portugal,1,2,2,1
gourley,1,2,1,1
joey,1,6,1,1
detours,1,2,1,1
defensive,1,2,1,1
forgiven,2,7,6,1
drunk,2,2,1,3
edgy,3,2,1,1
dull,5,4,1,8
soakin,1,2,1,1
vesuvius,1,13,1,1
insecure,1,4,1,1
ghost,12,16,1,3
symbol,1,2,1,1
host,6,6,3,3
form,3,4,2,4
warmth,2,2,1,1
elegant,3,2,1,1
oracle,1,2,1,1
feast,2,5,1,1
occur,1,2,4,1
sufjan,1,5,1,1
path,4,11,2,3
article,1,2,1,1
imminent,1,2,1,1
murdering,1,2,1,1
stevens,1,2,1,1
shara,1,2,1,1
nova,1,2,1,1
factor,1,1,1,3
indication,1,2,1,4
familiar,3,2,2,2
pile,1,2,2,2
coffee,4,4,1,3
grounds,1,2,1,4
cab,1,1,1,4
helplessly,1,1,1,2
pursue,1,3,1,2
rittenhouse,2,1,1,1
match,3,3,2,4
couple,5,7,1,4
stained,2,1,1,1
flicker,2,2,1,1
shiver,3,5,1,1
lake,4,1,2,3
buddha,2,1,1,1
11,2,5,1,1
hothouse,2,1,1,1
29,2,1,1,1
17,2,1,1,1
ou,2,1,1,2
shackle,1,2,2,1
disprove,1,1,2,1
remove,1,1,2,2
striptease,1,1,4,1
rhapsodize,1,1,3,1
l,1,3,6,6
altar,1,1,3,1
effort,1,3,3,1
lame,1,1,3,2
offering,2,1,1,1
michael,3,2,1,1
chronology,2,1,1,1
volume,2,2,1,2
cherish,1,1,3,2
neglect,1,1,2,1
serious,1,1,3,1
alarm,2,5,1,5
rude,2,12,1,1
defrost,3,3,1,1
mist,5,4,2,6
driftin,3,1,1,1
daw,5,1,1,1
dragonfly,2,1,1,1
butterflies,2,1,1,1
scent,2,2,1,2
overdue,3,1,2,1
hearin,2,1,1,1
nooo,2,6,1,1
pressin,2,2,1,1
highest,7,5,7,5
certain,2,7,3,10
passionate,2,1,2,1
brightest,1,2,2,1
aglow,2,1,2,1
harmony,6,1,2,5
aaaaah,1,1,2,1
ooooooooo,1,1,2,1
swing,4,7,4,5
breathin,2,1,2,1
solitude,5,2,3,5
tejidos,1,1,1,2
atrevido,1,1,1,2
libro,1,1,1,3
aventuras,1,1,1,2
puesto,1,1,1,2
penetra,1,1,1,3
derretida,1,1,1,2
sofoca,1,1,1,2
pasarme,1,1,1,3
conspire,1,1,1,3
contra,1,2,1,16
hable,1,1,1,6
intentado,1,1,1,4
ganarle,1,1,1,3
batalla,1,1,1,6
emboscada,1,1,1,3
encarna,1,1,1,3
carnosa,1,1,1,3
sobrada,1,1,1,3
cuello,1,1,1,4
induce,1,2,1,4
magia,1,1,1,5
baña,1,1,1,4
savia,1,1,1,4
explique,1,1,1,2
revez,1,1,1,2
unico,1,1,1,3
avanzar,1,1,1,2
guardando,1,1,1,2
poquito,1,1,1,4
remando,1,1,1,2
sabiendo,1,1,1,2
acelera,1,1,1,4
salir,1,1,1,7
nena,1,1,1,4
corniza,1,1,1,2
rabia,1,1,1,3
risa,1,1,1,7
detrás,1,1,1,2
fotografra,1,1,1,2
dentro,1,1,1,6
baúl,1,1,1,2
barco,1,1,1,5
baja,1,1,1,7
oficina,1,1,1,2
punto,1,1,1,10
llena,1,4,1,3
desempeña,1,1,1,2
boleto,1,1,1,3
lejos,1,1,1,2
pregunt,1,1,1,2
nombro,2,1,1,2
casualidad,1,1,1,2
aún,1,3,1,11
llevo,1,1,1,6
explicación,1,1,1,3
desterrarla,1,1,1,2
seguiré,1,1,1,3
vagando,1,1,1,3
errante,1,1,1,4
podré,1,1,1,7
esclavo,1,1,1,11
preso,1,1,1,8
hemos,1,1,1,4
llegado,1,1,1,6
inflexión,1,1,1,7
obsesión,1,1,1,4
apartándome,1,1,1,4
sigue,2,1,1,10
controle,1,1,1,2
derrumba,1,1,1,2
seguridad,1,1,1,2
porqué,1,1,1,3
bows,3,1,1,1
nations,2,1,1,1
knowledge,3,1,4,1
orphan,2,1,1,1
shower,4,1,1,1
robe,2,3,1,1
lamb,28,4,2,1
evermore,2,1,1,1
atoning,1,1,2,1
keeper,2,1,2,1
shepherd,6,5,3,2
kindness,1,1,2,1
stood,3,1,2,1
trading,1,18,1,2
amen,13,4,1,1
crush,5,8,2,3
persecuted,1,3,1,1
curse,2,8,2,5
la…,1,4,1,1
hesitatin,1,2,1,1
fingertip,1,3,1,1
cryin,6,3,7,3
dada,1,5,6,1
joyous,1,1,4,1
supplies,1,1,2,1
indescribable,1,1,4,1
unnatural,1,1,4,2
incomplete,1,1,4,1
wondrous,1,1,2,1
gulf,1,1,2,1
overflow,1,5,3,3
pulse,2,3,2,3
platter,1,2,3,1
mount,1,1,3,2
lifting,6,1,1,1
eagle,5,1,1,2
soar,4,3,1,2
supreme,2,2,11,1
succumb,1,3,1,2
horn,2,1,2,2
reverie,1,1,1,2
swarm,1,1,1,2
horde,1,2,1,2
graze,1,1,1,2
among,5,26,1,4
bend,2,4,3,5
nothingness,2,2,1,1
nuclear,1,2,1,1
warfare,1,2,1,1
burst,3,6,2,2
armageddon,1,11,1,1
tape,1,3,1,5
fell,1,1,1,4
journal,1,1,1,2
pool,3,4,3,1
fucking,1,2,1,1
sleepless,1,4,1,1
glorified,1,5,1,1
pellet,1,10,1,1
manly,1,3,1,1
armed,1,3,1,1
decirle,1,1,1,5
dile,1,1,1,12
cuenta,3,3,1,10
ve,6,2,1,8
quema,1,3,1,5
amiga,1,1,1,2
cuéntale,1,1,1,2
date,2,2,1,3
muero,1,1,1,13
soporto,1,1,1,2
duermo,1,1,1,3
miro,2,1,1,5
reflejo,1,1,1,2
allí,1,5,1,3
pronuncio,1,1,1,2
enloqueciendo,1,1,1,2
sido,1,1,1,12
dueño,1,1,1,3
háblale,1,1,1,3
engañarla,1,1,1,3
vuelva,8,1,1,15
segundo,1,1,1,5
hagan,1,1,1,2
minuto,1,1,1,9
deliro,1,1,1,2
sonrisa,2,1,1,5
primavera,1,1,1,7
veré,1,1,1,3
regresa,1,1,1,3
llegan,1,1,1,2
cabeza,1,1,1,5
instante,1,1,1,4
angustia,2,1,1,2
intento,1,1,1,4
buscarla,1,1,1,2
habla,1,3,1,2
romp,1,1,1,2
foto,1,2,1,3
imagen,1,1,1,4
clavada,1,1,1,2
nuestra,1,2,1,4
llora,1,1,1,13
sera,1,3,1,5
sufre,1,1,1,4
extraas,1,1,1,2
recuerda,1,2,1,6
talvez,1,1,1,2
pasado,7,1,1,6
estan,1,1,1,3
quedado,1,1,1,12
alas,1,1,1,16
aprendi,1,1,1,3
manos,8,1,1,9
dejamos,1,1,1,3
escapar,1,1,1,4
parte,1,3,1,4
quiza,1,1,1,2
apurado,1,1,1,2
guardado,1,1,1,2
lalaralala,1,1,1,3
elevar,1,1,1,3
tensión,1,1,1,3
aplastar,1,1,1,3
ambición,1,1,1,3
verg,1,3,1,5
esperaría,1,1,1,3
haré,1,1,1,7
¿,6,4,1,28
solución,1,1,1,7
culpable,2,1,1,12
cambiarme,1,1,1,15
campanas,1,1,1,8
suenan,1,1,1,7
¡,2,4,1,11
vete,1,1,1,4
supiste,2,1,1,5
entender,1,1,1,5
pienso,2,2,1,11
necesario,1,1,1,3
mentir,1,1,1,5
fácil,1,2,1,5
atormentarse,1,1,1,3
sobreviviré,1,1,1,5
boombercut,1,3,1,1
apldeap,1,2,1,1
iam,1,2,1,1
lililike,1,2,1,1
futureistic,1,2,1,1
ge,1,4,1,3
upupupupupupupupupupupupupup,1,2,1,1
dancefloor,1,4,1,1
william,1,2,1,1
v,2,2,3,4
reposition,1,2,1,1
g,4,4,3,3
weepy,1,3,1,1
mega,1,2,1,1
cefloor,1,2,1,1
oor,1,2,1,1
palomita,1,1,1,3
blanca,1,1,1,5
piquito,1,1,1,2
cumbre,1,1,1,3
guayabo,1,1,1,3
currucu,1,1,1,13
cantaba,1,1,1,4
palomito,1,1,1,4
volviera,1,1,1,6
nidito,1,1,1,4
vuela,1,1,1,3
pradera,1,1,1,2
estaré,2,4,1,2
palomar,1,1,1,2
paloma,1,1,1,2
descansar,1,1,1,2
llevado,1,1,1,2
amargo,1,1,1,3
licor,1,2,1,2
bastado,1,1,1,2
viene,1,1,1,4
pasear,1,1,1,2
sentirme,1,1,1,2
querida,1,3,1,5
abrazo,1,4,1,4
conociste,1,1,1,3
marcho,1,1,1,4
besaste,1,1,1,4
regalaste,1,1,1,3
pude,1,1,1,6
robaste,1,1,1,4
rasgado,1,1,1,3
copa,1,7,1,5
vino,1,4,1,3
corta,1,1,1,3
cristal,1,1,1,3
vienen,1,1,1,5
despacio,1,1,1,7
caricia,1,3,1,3
ayudado,1,1,1,2
olvidar,1,1,1,5
labio,1,2,1,10
escribo,1,1,1,3
cierro,1,1,1,3
atrr,1,1,1,4
buenas,3,1,1,2
virtud,1,1,1,2
hacerme,1,1,1,4
renunciar,1,1,1,2
norte,1,1,1,2
sur,1,1,1,4
acabando,1,1,1,4
convierte,1,1,1,4
espacio,1,4,1,9
vacío,1,1,1,8
navega,1,1,1,4
rescatar,1,1,1,6
esto,1,3,1,6
continuar,1,1,1,2
incluso,1,1,1,2
regresar,1,1,1,9
crowned,2,1,1,1
instrument,2,1,1,1
faint,3,1,1,1
manger,4,1,2,1
swaddle,1,1,2,1
men,1,3,2,2
wilderness,1,2,1,1
warrior,1,8,1,2
acknowledge,5,2,1,1
collection,1,2,1,1
arrow,1,13,3,2
desi,1,6,1,1
sire,1,6,1,1
disguising,1,2,1,1
brightly,1,2,2,1
firefly,1,2,1,1
express,4,1,8,1
​,4,1,1,1
hearing,4,2,1,4
vase,2,1,1,1
​chorus​,4,1,1,1
abundantly,7,1,1,1
​verse,2,1,1,1
abundant,2,1,1,1
hearbeat,1,1,2,1
sensitive,3,2,3,1
roller,1,1,16,1
coaster,1,1,17,1
rollercoaster,1,1,7,1
rollar,1,1,2,1
rightttttt,1,1,3,1
wahooo,1,1,2,1
owwwww,1,1,2,1
lyric,1,1,4,3
dipple,1,1,2,1
upside,2,3,3,8
dip,1,4,2,3
dipper,1,1,2,1
merry,47,73,60,70
fairground,1,1,2,1
licorice,1,1,2,1
cahoot,5,1,1,1
cough,3,1,1,1
cuss,3,4,1,1
dontcha,1,1,1,3
hum,4,2,1,1
bank,3,1,16,1
roughest,1,1,2,1
invest,1,2,2,1
account,1,1,3,2
insurance,1,1,2,2
investment,1,1,2,1
socket,1,1,2,1
savin,1,1,5,1
buildin,1,1,5,1
dynamite,3,1,1,1
anythin,3,1,1,1
clingin,2,1,1,1
dug,2,1,1,2
tasty,2,1,1,2
fortunate,2,1,1,1
service,2,1,1,1
recite,2,1,1,1
sang,6,4,1,1
interlude,4,1,1,2
inspiring,1,1,2,1
intimate,2,1,12,1
friends,3,4,15,1
undivided,1,1,2,1
oohoohoohooh,1,1,2,1
distant,1,3,4,2
sincerity,1,1,2,1
mroning,1,1,2,1
guarantee,7,7,2,4
bracelet,1,1,3,1
woolworth,1,1,3,1
darn,1,1,3,1
goodby,1,8,2,6
undecided,1,1,1,4
divide,2,4,1,6
youve,1,1,1,4
tall,4,8,9,6
fre,1,1,2,1
woulda,1,7,1,1
sooner,1,5,7,1
delay,1,4,1,6
achievable,2,1,1,1
triumph,4,3,1,2
legacy,2,5,1,1
intent,2,1,1,1
purpose,2,3,10,1
solid,2,3,1,1
foundation,3,2,1,1
protection,5,1,2,1
opportunity,2,1,1,1
biggest,2,11,1,1
extra,2,1,4,1
whicha,3,1,1,1
entertain,2,1,1,1
relationship,2,2,1,1
fellas,2,4,2,1
leven,1,2,1,1
umpteen,1,2,1,1
gangstas,1,1,1,2
waka,1,1,1,19
flocka,1,1,1,25
1017,1,1,1,2
bustin,1,1,1,33
homie,1,1,1,11
gillie,1,1,1,2
sumo,1,1,1,2
philly,1,1,1,2
deally,1,1,1,2
brackin,1,1,1,2
subtract,1,1,1,2
fraction,1,1,1,2
packing,1,1,1,4
minaj,1,1,1,2
kush,1,1,2,2
garbage,3,1,1,12
homage,1,1,1,2
phonic,1,1,1,3
mizay,1,1,1,2
management,1,1,1,2
fozzie,1,1,1,3
butter,1,2,1,2
ky,1,1,1,2
engineering,1,1,1,2
fuzzy,1,1,1,2
earring,1,1,1,3
m6,1,1,1,3
steering,1,1,1,2
deeren,1,1,1,2
tatt,1,1,1,2
inky,1,1,1,2
pinky,1,1,1,2
crew,1,2,1,2
winky,1,1,1,2
swagger,2,1,2,2
tag,1,1,1,2
snitching,1,1,1,2
ded,1,1,1,2
shawrty,1,1,1,2
bricksquad,1,1,1,2
feasty,1,1,2,1
beasty,1,1,3,1
slower,2,1,2,1
boasteth,1,1,1,2
thyself,1,1,1,2
vil,1,1,1,2
iniquity,1,1,1,2
vanity,1,1,1,3
aso,1,1,1,3
goodness,2,1,2,2
dureth,1,1,1,2
iver,1,1,1,2
sharpened,1,1,1,5
prosper,1,1,1,2
whosoever,1,1,1,5
diggeth,1,1,1,5
pit,1,3,1,15
obey,2,4,1,1
kingpin,1,3,1,1
organized,1,4,1,1
slaughter,1,7,1,1
massive,2,3,1,2
selfdiscipline,1,3,1,1
obedience,1,3,1,1
loyalty,1,2,1,1
severe,1,2,1,1
fatality,1,2,1,1
unless,2,2,8,3
regiment,1,2,1,1
leading,1,2,1,1
fleet,1,2,1,2
domination,1,2,1,1
nontrolling,1,2,1,1
trod,1,21,1,1
yah,1,3,1,1
marijuana,1,2,1,1
selassie,1,6,20,1
armaggedion,1,3,1,1
afar,6,7,1,2
spoil,1,2,3,1
fe,2,10,1,4
warn,1,2,1,1
yuh,1,2,1,1
ope,1,1,2,1
cope,1,6,2,1
soap,4,2,2,1
forehead,1,2,2,1
trusive,1,1,2,1
mouse,2,1,2,2
chew,2,1,2,4
pot,2,2,2,1
conceal,1,5,4,4
eyeball,1,1,2,3
unreal,1,3,2,1
noose,1,4,1,6
confuse,2,5,1,2
perplexity,1,1,1,2
rattle,2,1,1,3
arun,1,1,1,3
salvage,1,1,1,2
rust,1,4,1,4
distaste,1,1,1,2
fashionable,1,1,1,2
dispassion,1,1,1,2
dispossessed,1,1,1,2
understressed,1,1,1,2
fatten,3,1,1,2
cow,3,2,1,3
plow,1,1,1,3
unknown,2,2,1,2
startle,1,1,1,2
cabbage,1,1,1,2
philosophy,1,4,1,2
trillion,1,1,1,2
axis,2,2,1,1
vapor,2,1,1,2
pavement,3,1,2,1
grate,2,1,1,1
harvard,2,1,1,1
yale,2,1,1,1
disposition,2,1,3,1
bloodlust,2,1,1,1
area,2,1,1,1
velvet,2,9,2,1
gloriously,1,4,1,1
crocuse,1,4,1,1
dormant,1,2,1,1
glaze,1,2,1,1
bore,1,2,1,2
dew,1,2,4,2
soaking,3,1,1,2
sharpen,1,2,1,2
godâ€™s,1,1,2,1
creature,5,1,2,6
degradation,1,3,1,1
amputate,1,2,1,1
humiliate,1,2,1,1
punishment,1,2,2,1
abide,1,4,2,1
lightly,2,1,1,2
boost,1,1,1,2
neighborhood,1,2,1,2
burden,5,11,1,2
soil,1,3,2,2
slate,1,1,1,2
shook,2,2,1,2
bmore,1,1,1,2
harlem,3,1,1,2
contest,1,1,1,2
harness,3,1,1,2
fondest,1,1,1,2
grammar,1,1,1,2
mannered,1,1,1,2
spank,1,3,1,2
awww,1,1,1,2
motherfucker,1,3,4,21
suggest,1,1,4,2
height,2,2,1,2
assume,2,1,1,3
pattern,1,3,1,2
gut,3,3,2,7
relieve,4,1,1,2
conceive,3,2,1,3
average,1,2,2,2
acclaim,1,1,1,2
boxed,1,1,1,2
spitting,1,2,1,2
non,1,1,1,6
fantastic,1,1,1,2
tank,1,3,1,2
m16,1,1,1,2
sharp,2,1,2,2
crease,1,1,1,2
grease,1,1,1,2
hmmm,2,1,1,1
heartaches,1,1,5,1
heartach,2,3,4,2
plum,2,1,1,3
apricot,2,1,1,1
figs,2,1,1,1
grape,2,1,1,1
marriage,2,1,1,1
pomegranate,2,1,1,1
peach,3,3,2,1
pear,2,1,1,1
easter,2,1,1,1
egg,2,1,1,1
ira,3,1,1,1
gershwin,5,1,2,1
necessarily,4,1,1,1
likewise,4,1,1,1
enjoyment,4,1,1,1
scrolling,3,1,1,1
simply,7,2,13,1
daydream,5,1,1,1
mere,6,1,2,1
idea,6,5,2,4
silent,28,10,1,12
grenade,2,1,1,3
issue,5,1,1,20
overlord,1,1,1,4
dominate,1,2,1,4
choke,1,6,1,6
hound,1,2,2,3
inject,1,1,1,2
astonishing,1,1,1,2
sendin,1,1,1,2
heroin,1,2,1,2
withdrawal,1,1,1,2
methadone,1,1,1,2
staying,1,1,2,2
rail,1,2,1,2
sympathy,3,2,1,3
fifteenth,1,1,1,2
reel,1,2,1,2
purest,1,3,1,2
jailhouse,1,3,1,11
rudy,1,8,1,1
baton,1,3,1,1
shorter,3,3,1,1
taller,3,4,2,2
1983,1,2,1,1
89,1,3,1,1
fuss,2,3,1,1
daughter,6,7,1,4
bud,7,2,1,1
gaugh,1,2,1,1
eric,1,2,1,1
wilson,1,2,1,1
bangin,3,2,1,1
sublime,3,2,1,1
resistance,1,3,1,1
anarchist,1,8,1,1
revolution,1,12,3,2
ambition,1,7,1,2
author,2,2,1,1
slogan,1,2,1,1
politics,1,3,1,2
convenient,1,3,1,1
depth,2,2,3,1
bloodless,1,2,1,1
ideology,1,3,1,1
doctrine,1,2,1,1
rigid,1,2,1,1
mob,1,5,1,2
autonomy,1,2,1,1
vernon,2,1,1,1
sometime,5,2,8,3
zoo,2,1,1,1
humor,1,3,3,1
thief,4,7,4,3
daytime,1,1,5,1
mellow,3,1,4,1
babylon,7,20,1,1
zion,5,2,1,1
brlght,2,1,1,1
logrado,1,1,1,2
borrado,1,1,1,2
huella,1,2,1,7
todavia,1,1,1,4
acariciandome,1,1,1,2
seguir,1,1,1,7
estando,1,1,1,11
dejo,1,1,1,9
levanto,1,1,1,4
llamo,1,1,1,3
tonto,1,1,1,11
amandonos,1,1,1,7
acostumbro,1,1,1,3
historias,1,1,1,3
inventado,1,1,1,3
remedio,1,2,1,2
cuanta,1,1,1,8
fallado,1,1,1,4
pido,1,1,1,5
única,1,1,1,4
decida,1,1,1,4
habrá,1,1,1,5
llenar,1,1,1,5
mismo,12,4,1,10
demostrarte,1,1,1,2
rescatemos,1,1,1,2
unió,1,1,1,2
aprendemos,1,1,1,2
perdone,2,1,1,2
largo,1,1,1,3
comentan,1,1,1,2
vive,1,1,1,7
rompiendo,1,1,1,3
corazone,1,1,1,2
llevandote,1,1,1,3
futuro,1,1,1,5
ruege,1,1,1,3
ati,1,1,1,4
devuelveme,1,1,1,9
dame,1,1,1,6
esperanza,1,1,1,7
sino,1,1,1,3
viniendo,1,1,1,2
corazones,1,1,1,2
ayy,1,1,2,2
maltratar,1,1,1,2
despiadado,1,1,1,2
fuerte,1,1,1,13
senda,1,1,1,2
atravesar,1,1,1,2
bosque,1,1,1,2
nuestras,1,1,1,5
vidas,1,1,1,3
gustan,1,1,1,4
eleve,1,1,1,4
soñadora,1,1,1,4
remolino,1,1,1,4
ceniza,1,1,1,4
volando,1,1,1,3
merezco,1,1,1,4
des,3,1,3,8
venideros,1,1,1,2
léeme,1,1,1,2
resto,1,1,1,2
compañía,1,1,1,4
humedad,1,1,1,6
detener,1,3,1,4
distancia,1,1,1,5
apagó,1,1,1,3
fragilidad,2,1,1,3
cómo,1,1,1,22
superar,1,1,1,3
dañe,1,1,1,3
recuperar,1,1,1,3
vulnerable,1,1,1,3
llueve,1,1,1,5
mojar,1,1,1,4
apaga,1,1,1,4
poetry,1,1,2,1
valentine,1,1,3,1
luckiest,1,1,2,1
inseparable,6,1,1,1
unfold,2,3,3,2
sail,2,1,4,5
laughin,5,1,4,1
plainly,3,1,1,1
liberty,3,1,1,1
eah,2,1,1,1
melodrama,1,2,1,1
halfway,7,2,1,1
timeless,2,1,1,1
whispering,2,1,2,1
behove,1,1,2,1
state,4,4,4,2
rejuvenate,1,1,2,1
neighbor,4,8,1,7
majors,2,1,1,1
â€“,2,1,1,1
thrilled,2,1,1,1
whiz,3,1,1,1
smoggy,3,1,1,1
teary,3,1,1,1
x4,2,1,1,1
rob,1,2,3,1
nickel,1,2,3,1
twitch,2,2,2,1
eight,8,2,3,1
chachachachance,1,1,3,1
learnin,3,1,1,1
yearning,2,1,1,1
childhood,4,1,1,2
merely,3,5,1,1
acquainted,1,2,1,1
pane,3,2,2,4
multicolour,1,2,1,1
hobnail,1,2,1,1
overtime,1,2,1,1
impression,1,2,1,1
donate,1,2,1,1
national,1,2,1,1
superior,1,9,1,1
aw,8,2,1,2
strut,3,2,1,18
magnifying,2,1,1,1
sort,2,3,1,8
alice,2,2,1,1
portray,1,1,2,1
portrait,2,1,2,1
magnolias,1,1,2,1
lunch,1,1,2,1
london,1,1,2,2
st,1,1,3,1
albuquerque,1,1,2,1
gov,1,1,2,1
goodwill,2,1,2,1
justifiable,1,2,1,1
yute,1,2,1,1
dyng,1,2,1,1
system,3,5,1,3
guns,1,2,3,1
unemployed,1,2,1,1
plantation,1,3,1,1
temperature,1,5,1,2
require,1,4,2,1
girth,1,2,1,1
aid,1,3,1,1
vicious,1,6,1,3
motherfuck,1,2,1,1
clusterfuck,1,2,1,1
bloodstain,1,2,1,1
motherfucking,1,2,1,1
neeed,1,2,1,1
lajon,1,8,1,1
witherspoon,1,8,1,1
morgan,1,7,1,1
sufferin,1,11,1,1
clint,1,3,1,1
lowery,1,3,1,1
connolly,1,3,1,1
hoot,1,2,1,1
hobo,1,2,1,1
headache,1,4,1,1
underage,1,2,1,1
gangster,1,1,1,2
obvious,1,2,1,6
endear,1,1,1,2
idolize,2,1,1,1
carefree,3,1,1,1
beaten,2,3,1,2
dot,2,1,1,1
map,4,6,6,4
handshake,4,1,1,1
folks,5,1,1,2
hardware,2,1,1,1
gathered,3,1,1,1
checker,2,1,1,1
crownin,2,1,1,1
dairy,2,1,1,1
thirsty,1,1,1,4
jo,1,1,1,6
dee,3,1,1,6
messina,1,1,1,6
tim,1,1,1,6
mcgraw,1,1,1,6
eay,1,1,1,2
eain,1,1,1,2
ceiling,1,2,1,2
opposition,1,2,1,1
raw,1,3,1,1
absence,1,2,2,1
introduce,1,2,1,1
malice,1,2,1,1
wicked,1,2,1,1
cancer,1,6,2,1
surface,1,4,3,1
atrocity,1,3,1,1
attrition,1,11,1,1
noto,1,2,1,1
deception,1,3,1,2
chokehold,1,2,1,1
disenchantment,1,2,1,1
landscape,3,3,1,1
retribution,1,5,1,1
dododo,1,6,1,1
lalala,1,20,1,1
weigh,1,2,1,2
cave,2,3,1,4
confine,1,2,1,2
hacias,1,1,1,2
olvidarlo,1,1,1,2
desangrando,1,1,1,2
pedazo,2,1,1,5
jurando,1,1,1,2
cambiar,1,1,1,3
cambia,2,1,1,5
unos,1,2,1,6
ganan,1,1,1,4
pierden,1,1,1,6
perdi,1,1,1,4
quererte,1,1,1,6
pierdes,1,1,1,4
borro,1,1,1,2
descubriendo,1,1,1,2
propia,1,1,1,3
fiel,1,1,1,3
compañia,1,1,1,2
buscando,3,1,1,4
aparecio,1,1,1,2
consigo,1,1,1,2
tocar,1,1,1,2
falto,1,1,1,6
oyelo,1,1,1,2
mambo,1,1,1,3
spinnin,1,2,1,1
toxic,1,12,1,16
slippin,1,6,2,1
intoxicate,1,3,1,1
threw,1,1,2,1
chord,2,1,2,1
f,1,5,2,1
classic,1,1,3,1
wastebin,1,1,3,1
byron,1,1,2,1
shelley,1,1,2,1
keat,1,1,2,1
recited,1,1,2,1
poet,2,1,4,2
killa,1,2,2,1
hyperbole,1,1,2,1
exposé,1,1,2,1
konvict,1,2,1,1
women,1,2,1,3
boundary,1,3,1,1
apologize,1,2,1,2
mo,1,2,1,1
especially,1,2,1,1
puttin,2,3,2,1
guan,1,2,1,1
kingston,1,2,1,1
spain,1,2,1,1
oha,1,7,1,1
ing,1,2,1,1
cord,1,4,1,1
jewelry,3,4,1,1
9,1,5,1,1
woh,1,6,4,13
masterpiece,1,2,1,1
exit,1,3,1,1
motherless,1,1,8,1
exgirl,6,1,1,1
octopus,10,1,1,1
coral,2,1,1,1
blowing,2,2,2,3
vine,1,2,2,5
worker,1,2,2,2
comrade,1,1,2,2
united,1,3,1,3
fury,3,2,1,3
aame,1,3,1,1
threshold,1,4,1,1
quicken,1,2,1,1
rampage,1,2,1,1
independence,1,2,1,1
receive,5,4,20,5
sibyl,1,1,1,2
foretold,1,1,1,2
army,1,4,1,9
falcon,1,1,1,2
overhead,1,2,1,3
rune,1,1,1,2
crone,1,1,1,2
freya,1,1,1,2
thrall,1,1,1,2
kleenex,2,1,1,1
stuff,4,6,1,3
cussing,3,1,1,1
ex,2,1,1,1
strapless,2,1,1,1
famous,2,1,3,1
landlord,1,2,1,1
notify,1,2,1,1
praying,1,2,1,1
boohooin,3,1,1,1
avenge,1,2,1,1
boarding,2,2,1,1
redemption,1,2,1,2
hero,4,4,4,2
accuse,1,2,2,1
adam,1,2,2,1
eve,6,3,4,1
explosion,1,3,1,1
corrosion,1,2,1,1
feat,1,1,2,1
common,1,5,2,1
transcend,1,1,4,1
fetter,1,1,2,1
submarine,1,1,2,1
underground,3,7,1,2
trailin,1,2,1,1
ugly,3,5,1,3
streets,1,1,1,3
uneven,1,1,1,3
johnny,2,1,3,1
yen,1,1,4,1
gimmick,1,1,3,1
hypnotizing,1,2,3,1
prize,3,3,3,1
film,1,2,2,2
gto,1,1,2,1
uniform,1,1,3,2
loan,1,1,2,1
sidewalk,1,2,2,2
kept,3,3,1,1
prisoner,2,3,1,1
scowled,2,1,1,1
brilliant,2,1,1,2
brightened,2,1,1,1
