Word,Method,Pos,Happy,Angry,Sad,Relaxed
promise,upos,ADJ,383,412,419,440
promise,xpos,VBP,500,500,500,500
promise,xpos,NN,492,495,499,493
promise,xpos,VBD,489,494,495,487
promise,xpos,NNS,486,487,491,487
promise,xpos,VBN,485,484,490,487
promise,xpos,VB,433,434,464,456
promise,xpos,JJ,383,412,419,440
promise,xpos,VBZ,167,279,257,262
away,upos,ADV,500,500,500,500
away,upos,ADP,489,494,496,489
away,xpos,RB,500,500,500,500
away,xpos,RP,489,494,496,489
change,upos,VERB,500,500,500,500
change,upos,NOUN,500,500,500,497
change,xpos,VB,500,500,500,500
change,xpos,NN,500,500,500,497
change,xpos,VBG,489,494,496,488
change,xpos,VBP,486,489,492,487
change,xpos,VBN,485,484,490,487
change,xpos,VBZ,435,437,466,457
change,xpos,NNS,428,425,460,453
change,xpos,VBD,425,425,449,453
Ahhhhhhhh,upos,PROPN,500,500,500,499
Ahhhhhhhh,xpos,NNP,500,500,500,499
youre,upos,PRON,500,500,500,499
youre,upos,AUX,492,495,499,493
youre,upos,VERB,485,473,487,483
youre,upos,NOUN,291,365,358,373
youre,upos,INTJ,203,297,291,302
youre,xpos,PRP,500,500,500,499
youre,xpos,VBP,492,495,499,493
youre,xpos,VBZ,476,463,480,474
youre,xpos,VB,475,462,480,471
youre,xpos,NN,291,365,358,373
youre,xpos,UH,203,297,291,302
om,upos,ADP,500,500,500,499
om,xpos,IN,500,500,500,499
mind,upos,NOUN,500,500,500,499
mind,upos,VERB,466,458,475,467
mind,xpos,NN,500,500,500,499
mind,xpos,NNS,486,492,494,487
mind,xpos,VB,466,458,475,467
mind,xpos,VBP,234,320,323,325
mind,xpos,VBG,225,315,313,320
yea,upos,INTJ,500,500,500,499
yea,xpos,UH,500,500,500,499
verse,upos,NOUN,500,500,500,499
verse,xpos,NN,500,500,500,499
1,upos,NUM,500,500,500,499
1,upos,X,497,497,500,495
1,xpos,CD,500,500,500,499
1,xpos,LS,497,497,500,495
thinkin,upos,ADJ,500,500,500,499
thinkin,upos,INTJ,466,458,476,467
thinkin,upos,VERB,466,458,476,467
thinkin,xpos,JJ,500,500,500,499
thinkin,xpos,UH,466,458,476,467
thinkin,xpos,VBP,466,458,476,467
thinkin,xpos,VB,462,456,474,466
thinkin,xpos,VBG,260,333,347,348
about,upos,ADP,500,500,500,499
about,upos,SCONJ,485,482,490,487
about,upos,ADV,468,459,478,469
about,upos,ADJ,254,331,344,344
about,xpos,IN,500,500,500,499
about,xpos,RB,468,459,478,469
about,xpos,JJ,254,331,344,344
i,upos,PRON,500,500,500,499
i,xpos,PRP,500,500,500,499
miss,upos,VERB,500,500,500,499
miss,upos,NOUN,114,250,221,236
miss,xpos,VBP,500,500,500,499
miss,xpos,VBG,500,500,500,498
miss,xpos,VB,475,462,480,471
miss,xpos,VBZ,284,363,358,366
miss,xpos,VBD,281,354,356,362
miss,xpos,VBN,224,315,309,317
miss,xpos,NN,114,250,221,236
ever,upos,ADV,500,500,500,499
ever,upos,ADJ,10,151,128,151
ever,xpos,RB,500,500,500,499
ever,xpos,WRB,476,463,480,475
ever,xpos,JJ,10,151,128,151
since,upos,ADP,500,500,500,499
since,upos,SCONJ,485,482,488,487
since,xpos,IN,500,500,500,499
live,upos,VERB,500,500,500,499
live,upos,NOUN,499,499,500,496
live,upos,ADJ,354,396,397,418
live,xpos,VB,500,500,500,499
live,xpos,VBN,500,500,500,496
live,xpos,NN,499,499,500,496
live,xpos,VBG,487,493,495,487
live,xpos,VBP,485,473,488,484
live,xpos,VBD,461,454,473,466
live,xpos,VBZ,447,441,467,461
live,xpos,JJ,354,396,397,418
without,upos,ADP,500,500,500,499
without,upos,SCONJ,495,497,500,494
without,xpos,IN,500,500,500,499
Chorus,upos,PROPN,500,500,500,499
Chorus,xpos,NNP,500,500,500,499
always,upos,ADV,500,500,500,499
always,xpos,RB,500,500,500,499
your,upos,AUX,500,500,500,499
your,upos,VERB,485,473,488,483
your,upos,PRON,433,429,463,455
your,upos,NOUN,316,384,387,400
your,xpos,VBZ,500,500,500,499
your,xpos,VB,485,473,488,483
your,xpos,PRP$,433,429,463,455
your,xpos,PRP,427,425,458,453
your,xpos,VBP,341,394,396,410
your,xpos,NN,316,384,387,400
2,upos,NUM,500,500,500,499
2,upos,X,497,497,500,495
2,xpos,CD,500,500,500,499
2,xpos,LS,497,497,500,495
now,upos,ADV,500,500,500,499
now,upos,VERB,417,424,446,449
now,xpos,RB,500,500,500,499
now,xpos,VB,417,424,446,449
with,upos,ADP,500,500,500,499
with,upos,SCONJ,433,434,465,456
with,upos,PROPN,76,216,186,203
with,upos,VERB,41,192,164,175
with,xpos,IN,500,500,500,499
with,xpos,NNP,76,216,186,203
with,xpos,VBP,41,192,164,175
never,upos,ADV,500,500,500,499
never,xpos,RB,500,500,500,499
remain,upos,VERB,500,500,500,499
remain,xpos,VBZ,500,500,500,499
remain,xpos,VBP,381,412,419,438
remain,xpos,VB,204,298,291,303
same,upos,ADJ,500,500,500,499
same,xpos,JJ,500,500,500,499
again,upos,ADV,500,500,500,499
again,xpos,RB,500,500,500,499
repeat,upos,VERB,500,500,500,499
repeat,upos,NOUN,143,268,249,254
repeat,xpos,VB,500,500,500,499
repeat,xpos,VBP,193,296,287,291
repeat,xpos,NN,143,268,249,254
repeat,xpos,VBG,35,191,160,170
3,upos,NUM,500,500,500,499
3,upos,X,497,497,500,495
3,xpos,CD,500,500,500,499
3,xpos,LS,497,497,500,495
if,upos,SCONJ,500,500,500,499
if,xpos,IN,500,500,500,499
today,upos,NOUN,500,500,500,499
today,upos,X,426,425,453,453
today,upos,PROPN,126,254,228,244
today,xpos,NN,500,500,500,499
today,xpos,FW,426,425,453,453
today,xpos,NNP,126,254,228,244
hope,upos,VERB,500,500,500,499
hope,upos,NOUN,477,464,482,476
hope,xpos,VBP,500,500,500,499
hope,xpos,VBG,485,476,488,486
hope,xpos,NNS,477,464,482,476
hope,xpos,VBD,460,453,472,466
hope,xpos,VB,459,453,471,464
hope,xpos,NN,421,424,448,452
hope,xpos,VBZ,396,416,420,443
hope,xpos,VBN,52,200,171,183
ill,upos,ADV,500,500,500,499
ill,upos,ADJ,334,389,391,405
ill,xpos,RB,500,500,500,499
ill,xpos,JJ,334,389,391,405
u,upos,PRON,500,500,500,499
u,upos,X,254,331,346,344
u,xpos,PRP,500,500,500,499
u,xpos,FW,254,331,346,344
tomorrow,upos,NOUN,500,500,500,499
tomorrow,xpos,NN,500,500,500,499
tomorrow,xpos,NNS,452,450,470,462
let,upos,VERB,500,500,500,499
let,upos,NOUN,263,338,348,351
let,xpos,VB,500,500,500,499
let,xpos,VBG,500,500,500,497
let,xpos,VBZ,479,466,483,480
let,xpos,VBD,468,460,478,469
let,xpos,VBN,301,369,370,385
let,xpos,NNS,263,338,348,351
real,upos,ADJ,500,500,500,499
real,upos,ADV,419,424,448,450
real,xpos,JJ,500,500,500,499
real,xpos,RB,419,424,448,450
want,upos,VERB,500,500,500,499
want,upos,NOUN,281,362,358,364
want,xpos,VB,500,500,500,499
want,xpos,VBP,500,500,500,497
want,xpos,VBG,499,497,500,496
want,xpos,VBD,489,494,495,487
want,xpos,VBZ,485,484,490,487
want,xpos,VBN,484,473,487,482
want,xpos,NNS,281,362,358,364
want,xpos,NN,260,333,347,348
fool,upos,VERB,500,500,500,499
fool,upos,NOUN,479,466,484,480
fool,xpos,VB,500,500,500,499
fool,xpos,NN,479,466,484,480
fool,xpos,NNS,468,459,478,469
fool,xpos,VBD,464,458,475,466
fool,xpos,VBN,418,424,448,450
fool,xpos,VBG,356,399,399,418
myself,upos,PRON,500,500,500,499
myself,xpos,PRP,500,500,500,499
belong,upos,VERB,500,500,500,499
belong,xpos,VBZ,500,500,500,499
belong,xpos,VBP,486,491,494,487
belong,xpos,VB,225,315,313,320
belong,xpos,VBD,52,203,173,190
one,upos,NOUN,500,500,500,499
one,upos,NUM,500,500,500,496
one,upos,PRON,415,424,444,448
one,upos,VERB,132,260,237,250
one,xpos,NN,500,500,500,499
one,xpos,CD,500,500,500,496
one,xpos,NNS,499,499,500,496
one,xpos,PRP,415,424,444,448
one,xpos,VBZ,132,260,237,250
else,upos,ADJ,500,500,500,499
else,upos,ADV,433,426,460,455
else,xpos,JJ,500,500,500,499
else,xpos,RB,433,426,460,455
chorus,upos,NOUN,500,500,500,499
chorus,xpos,NN,500,500,500,499
uh,upos,INTJ,500,500,500,498
uh,xpos,UH,500,500,500,498
oh,upos,INTJ,500,500,500,498
oh,upos,ADV,288,363,358,370
oh,xpos,UH,500,500,500,498
oh,xpos,RB,288,363,358,370
tell,upos,VERB,500,500,500,498
tell,xpos,VBD,500,500,500,498
tell,xpos,VB,500,500,500,497
tell,xpos,VBP,499,499,500,496
tell,xpos,VBN,495,497,500,494
tell,xpos,VBG,485,473,488,486
tell,xpos,VBZ,468,459,478,468
ya,upos,PRON,500,500,500,498
ya,upos,INTJ,500,500,500,497
ya,upos,SYM,477,464,480,476
ya,upos,DET,433,426,460,455
ya,upos,X,426,425,458,453
ya,upos,NOUN,426,425,450,453
ya,upos,VERB,236,321,325,328
ya,xpos,PRP,500,500,500,498
ya,xpos,PRP$,500,500,500,497
ya,xpos,UH,500,500,500,497
ya,xpos,NFP,477,464,480,476
ya,xpos,DT,433,426,460,455
ya,xpos,FW,426,425,458,453
ya,xpos,NN,426,425,450,453
ya,xpos,GW,406,422,442,445
ya,xpos,VB,236,321,325,328
ya,xpos,VBP,0,102,75,62
up,upos,ADP,500,500,500,498
up,upos,ADV,479,465,483,478
up,upos,NOUN,468,458,478,468
up,xpos,RP,500,500,500,498
up,xpos,RB,479,465,483,478
up,xpos,NNS,468,458,478,468
up,xpos,IN,452,451,470,462
up,xpos,NN,376,411,419,433
club,upos,NOUN,500,500,500,498
club,xpos,NN,500,500,500,498
post,upos,VERB,500,500,500,498
post,upos,NOUN,499,498,500,496
post,xpos,VBN,500,500,500,498
post,xpos,NN,499,498,500,496
post,xpos,VBZ,13,168,141,159
back,upos,NOUN,500,500,500,498
back,upos,ADV,500,500,500,497
back,upos,VERB,485,474,488,486
back,upos,ADP,484,472,487,481
back,xpos,NN,500,500,500,498
back,xpos,RB,500,500,500,497
back,xpos,VB,485,474,488,486
back,xpos,RP,484,472,487,481
back,xpos,NNS,302,372,373,386
back,xpos,VBD,227,318,318,320
back,xpos,VBN,142,268,248,254
bad,upos,ADJ,500,500,500,498
bad,upos,ADV,430,425,460,453
bad,xpos,JJ,500,500,500,498
bad,xpos,RB,430,425,460,453
rock,upos,VERB,500,500,500,498
rock,upos,NOUN,500,500,500,497
rock,xpos,VBG,500,500,500,498
rock,xpos,NN,500,500,500,497
rock,xpos,VBP,484,472,487,481
rock,xpos,VB,469,461,478,469
rock,xpos,VBZ,426,425,449,453
rock,xpos,NNS,354,396,397,418
rock,xpos,VBN,170,281,261,266
skirt,upos,NOUN,500,500,500,498
skirt,xpos,NN,500,500,500,498
middle,upos,ADJ,500,500,500,498
middle,upos,NOUN,425,425,449,453
middle,xpos,JJ,500,500,500,498
middle,xpos,NN,425,425,449,453
middle,xpos,NNS,367,402,404,424
finger,upos,NOUN,500,500,500,498
finger,xpos,NN,500,500,500,498
finger,xpos,NNS,500,500,500,497
really,upos,ADV,500,500,500,498
really,xpos,RB,500,500,500,498
fuck,upos,NOUN,500,500,500,498
fuck,upos,VERB,486,489,494,487
fuck,xpos,NN,500,500,500,498
fuck,xpos,VBG,486,489,494,487
fuck,xpos,VB,485,476,488,486
fuck,xpos,VBN,485,474,488,486
fuck,xpos,VBP,431,425,460,453
fuck,xpos,VBD,427,425,459,453
fuck,xpos,VBZ,301,371,370,386
these,upos,DET,500,500,500,498
these,upos,PRON,486,488,491,487
these,xpos,DT,500,500,500,498
diamond,upos,NOUN,500,500,500,498
diamond,xpos,NNS,500,500,500,498
diamond,xpos,NN,465,458,475,466
chain,upos,NOUN,500,500,500,498
chain,upos,VERB,206,303,292,304
chain,xpos,NN,500,500,500,498
chain,xpos,NNS,500,499,500,496
chain,xpos,VBN,206,303,292,304
make,upos,VERB,500,500,500,498
make,xpos,VB,500,500,500,498
make,xpos,VBD,499,497,500,496
make,xpos,VBZ,497,497,500,495
make,xpos,VBN,494,497,500,494
make,xpos,VBP,489,494,497,492
make,xpos,VBG,485,477,488,486
sure,upos,ADJ,500,500,500,498
sure,upos,ADV,482,467,486,481
sure,upos,INTJ,424,424,448,452
sure,xpos,JJ,500,500,500,498
sure,xpos,RB,482,467,486,481
sure,xpos,UH,424,424,448,452
picture,upos,NOUN,500,500,500,498
picture,upos,VERB,469,461,479,469
picture,xpos,NN,500,500,500,498
picture,xpos,VBP,469,461,479,469
picture,xpos,NNS,284,362,358,364
picture,xpos,VB,276,347,353,360
fame,upos,NOUN,500,500,500,498
fame,xpos,NN,500,500,500,498
what,upos,PRON,500,500,500,498
what,upos,DET,500,499,500,496
what,xpos,WP,500,500,500,498
what,xpos,WDT,500,499,500,496
only,upos,ADJ,500,500,500,498
only,upos,ADV,498,497,500,495
only,xpos,JJ,500,500,500,498
only,xpos,RB,498,497,500,495
thing,upos,NOUN,500,500,500,498
thing,xpos,NN,500,500,500,498
thing,xpos,NNS,499,499,500,496
black,upos,ADJ,500,500,500,498
black,upos,NOUN,236,322,329,328
black,upos,VERB,0,146,124,139
black,xpos,JJ,500,500,500,498
black,xpos,NN,236,322,329,328
black,xpos,VBN,0,146,124,139
guitar,upos,NOUN,500,500,500,498
guitar,xpos,NN,500,500,500,498
guitar,xpos,NNS,375,410,416,428
rockstar,upos,NOUN,500,500,500,498
rockstar,xpos,NN,500,500,500,498
hey,upos,INTJ,500,500,500,498
hey,xpos,UH,500,500,500,498
big,upos,ADJ,500,500,500,498
big,xpos,JJ,500,500,500,498
city,upos,NOUN,500,500,500,498
city,xpos,NNS,500,500,500,498
city,xpos,NN,485,473,488,484
Bright,upos,ADJ,500,500,500,498
Bright,xpos,JJ,500,500,500,498
light,upos,NOUN,500,500,500,498
light,upos,VERB,485,475,488,486
light,upos,ADJ,137,265,241,254
light,upos,ADP,2,148,125,139
light,xpos,NNS,500,500,500,498
light,xpos,NN,486,490,494,487
light,xpos,VB,485,475,488,486
light,xpos,VBP,476,463,480,473
light,xpos,VBD,273,345,352,358
light,xpos,JJ,137,265,241,254
light,xpos,VBZ,132,259,234,248
light,xpos,IN,2,148,125,139
light,xpos,VBN,0,141,115,136
sleep,upos,VERB,500,500,500,498
sleep,upos,NOUN,486,489,493,487
sleep,xpos,VB,500,500,500,498
sleep,xpos,VBP,500,500,500,497
sleep,xpos,NN,486,489,493,487
sleep,xpos,VBG,485,473,488,485
sleep,xpos,VBZ,178,284,275,274
sleep,xpos,VBD,0,139,112,135
sleep,xpos,VBN,0,49,26,12
Sixinch,upos,PROPN,500,500,500,498
Sixinch,xpos,NNP,500,500,500,498
walker,upos,PROPN,500,500,500,498
walker,xpos,NNP,500,500,500,498
shit,upos,NOUN,500,500,500,498
shit,upos,VERB,137,263,241,252
shit,xpos,NN,500,500,500,498
shit,xpos,VB,137,263,241,252
talker,upos,NOUN,500,500,500,498
talker,xpos,NN,500,500,500,498
play,upos,VERB,500,500,500,498
play,upos,NOUN,477,464,482,476
play,xpos,VBP,500,500,500,498
play,xpos,VB,485,482,488,487
play,xpos,NN,477,464,482,476
play,xpos,VBZ,474,462,480,470
play,xpos,VBG,457,453,471,464
play,xpos,VBD,284,362,358,365
play,xpos,NNS,35,191,160,170
play,xpos,VBN,0,78,57,53
victim,upos,NOUN,500,500,500,498
victim,xpos,NN,500,500,500,498
victim,xpos,NNS,376,411,419,432
id,upos,NOUN,500,500,500,498
id,upos,VERB,71,213,181,195
id,xpos,NN,500,500,500,498
id,xpos,VBP,71,213,181,195
rather,upos,ADV,500,500,500,498
rather,xpos,RB,500,500,500,498
stalker,upos,NOUN,500,500,500,498
stalker,xpos,NN,500,500,500,498
disobey,upos,VERB,500,500,500,498
disobey,xpos,VB,500,500,500,498
law,upos,NOUN,500,500,500,498
law,xpos,NN,500,500,500,498
law,xpos,NNS,486,493,494,487
frisk,upos,VERB,500,500,500,498
frisk,xpos,VBP,500,500,500,498
panties,upos,NOUN,500,500,500,498
panties,xpos,NNS,500,500,500,498
bra,upos,NOUN,500,500,500,498
bra,xpos,NN,500,500,500,498
wild,upos,VERB,500,500,500,498
wild,upos,ADJ,486,489,494,487
wild,upos,NOUN,456,451,470,464
wild,xpos,VB,500,500,500,498
wild,xpos,JJ,486,489,494,487
wild,xpos,NN,456,451,470,464
wild,xpos,NNS,242,325,333,333
crazy,upos,ADJ,500,500,500,498
crazy,upos,ADV,206,304,294,304
crazy,xpos,JJ,500,500,500,498
crazy,xpos,RB,206,304,294,304
house,upos,NOUN,500,500,500,498
house,xpos,NN,500,500,500,498
house,xpos,NNS,334,390,391,406
white,upos,ADJ,500,500,500,498
white,xpos,JJ,500,500,500,498
jacket,upos,NOUN,500,500,500,498
jacket,xpos,NN,500,500,500,498
wont,upos,AUX,500,500,500,498
wont,xpos,MD,500,500,500,498
sign,upos,VERB,500,500,500,498
sign,upos,NOUN,499,498,500,496
sign,xpos,VB,500,500,500,498
sign,xpos,NN,499,498,500,496
sign,xpos,NNS,433,429,464,455
sign,xpos,VBD,213,311,298,308
sign,xpos,VBN,0,71,46,42
J,upos,PROPN,500,500,500,497
J,xpos,NNP,500,500,500,497
Holiday,upos,PROPN,500,500,500,497
Holiday,xpos,NNP,500,500,500,497
bed,upos,NOUN,500,500,500,497
bed,upos,VERB,444,440,467,460
bed,xpos,NN,500,500,500,497
bed,xpos,NNS,489,494,495,488
bed,xpos,VB,444,440,467,460
into,upos,ADP,500,500,500,497
into,upos,ADV,201,296,291,299
into,upos,SCONJ,179,285,280,276
into,xpos,IN,500,500,500,497
into,xpos,RB,201,296,291,299
Victorias,upos,PROPN,500,500,500,497
Victorias,xpos,NNP,500,500,500,497
secret,upos,NOUN,500,500,500,497
secret,upos,ADJ,485,479,488,486
secret,upos,PROPN,427,425,459,453
secret,xpos,NN,500,500,500,497
secret,xpos,JJ,485,479,488,486
secret,xpos,NNS,469,461,479,469
secret,xpos,NNP,427,425,459,453
alright,upos,INTJ,500,500,500,497
alright,upos,ADJ,500,499,500,496
alright,upos,ADV,479,466,484,480
alright,xpos,UH,500,500,500,497
alright,xpos,JJ,500,499,500,496
alright,xpos,RB,479,466,484,480
tonight,upos,NOUN,500,500,500,497
tonight,xpos,NN,500,500,500,497
tonight,xpos,NNS,194,296,289,296
perfume,upos,NOUN,500,500,500,497
perfume,xpos,NN,500,500,500,497
spray,upos,VERB,500,500,500,497
spray,upos,NOUN,0,22,0,0
spray,xpos,VB,500,500,500,497
spray,xpos,NN,0,22,0,0
air,upos,NOUN,500,500,500,497
air,xpos,NN,500,500,500,497
next,upos,ADV,500,500,500,497
next,upos,ADJ,482,467,486,481
next,xpos,RB,500,500,500,497
next,xpos,JJ,482,467,486,481
finna,upos,INTJ,500,500,500,497
finna,xpos,UH,500,500,500,497
raise,upos,VERB,500,500,500,497
raise,xpos,VB,500,500,500,497
raise,xpos,VBD,281,357,357,363
raise,xpos,VBN,281,357,357,363
raise,xpos,VBG,0,129,100,106
raise,xpos,VBZ,0,122,92,87
temp,upos,NOUN,500,500,500,497
temp,xpos,NN,500,500,500,497
room,upos,NOUN,500,500,500,497
room,xpos,NN,500,500,500,497
room,xpos,NNS,315,381,384,399
rub,upos,VERB,500,500,500,497
rub,xpos,VB,500,500,500,497
rub,xpos,VBP,0,50,26,13
touch,upos,VERB,500,500,500,497
touch,upos,NOUN,496,497,500,494
touch,xpos,VBP,500,500,500,497
touch,xpos,VB,497,497,500,494
touch,xpos,NN,496,497,500,494
touch,xpos,VBG,468,458,477,468
touch,xpos,VBN,428,425,460,453
touch,xpos,VBZ,386,414,420,442
touch,xpos,VBD,337,394,395,408
care,upos,VERB,500,500,500,497
care,upos,NOUN,498,497,500,495
care,xpos,VBP,500,500,500,497
care,xpos,NN,498,497,500,495
care,xpos,VB,482,468,486,481
care,xpos,VBZ,385,412,420,441
care,xpos,VBD,376,411,419,436
care,xpos,NNS,134,262,238,252
care,xpos,VBN,13,167,138,158
stop,upos,VERB,500,500,500,497
stop,upos,NOUN,433,435,465,456
stop,xpos,VB,500,500,500,497
stop,xpos,VBP,486,493,494,487
stop,xpos,VBZ,486,491,494,487
stop,xpos,NN,433,435,465,456
stop,xpos,VBD,417,424,445,449
stop,xpos,VBG,348,396,396,413
stop,xpos,VBN,308,376,377,389
stop,xpos,NNS,297,367,368,381
repay,upos,VERB,500,500,500,497
repay,xpos,VB,500,500,500,497
week,upos,NOUN,500,500,500,497
week,xpos,NN,500,500,500,497
week,xpos,NNS,73,214,185,200
through,upos,ADV,500,500,500,497
through,upos,ADP,500,500,500,497
through,upos,PUNCT,498,497,500,495
through,upos,SCONJ,444,440,466,459
through,xpos,RB,500,500,500,497
through,xpos,IN,500,500,500,497
through,xpos,.,498,497,500,495
through,xpos,RP,389,415,420,443
workin,upos,VERB,500,500,500,497
workin,upos,ADJ,424,425,449,453
workin,upos,NOUN,0,18,0,0
workin,xpos,VB,500,500,500,497
workin,xpos,JJ,424,425,449,453
workin,xpos,NN,0,18,0,0
workin,xpos,VBG,0,18,0,0
nine,upos,NUM,500,500,500,497
nine,xpos,CD,500,500,500,497
five,upos,NUM,500,500,500,497
five,xpos,CD,500,500,500,497
stayin,upos,NOUN,500,500,500,497
stayin,xpos,NN,500,500,500,497
cute,upos,ADJ,500,500,500,497
cute,xpos,JJ,500,500,500,497
everytime,upos,ADV,500,500,500,497
everytime,xpos,RB,500,500,500,497
touchin,upos,VERB,500,500,500,497
touchin,upos,ADP,425,425,449,453
touchin,xpos,VBP,500,500,500,497
touchin,xpos,VB,500,500,500,497
touchin,xpos,IN,425,425,449,453
Ill,upos,ADJ,500,500,500,497
Ill,upos,ADV,485,485,491,487
Ill,upos,PROPN,226,317,316,320
Ill,upos,INTJ,190,294,285,290
Ill,xpos,JJ,500,500,500,497
Ill,xpos,RB,485,485,491,487
Ill,xpos,NNP,226,317,316,320
Ill,xpos,UH,190,294,285,290
mornin,upos,NOUN,500,500,500,497
mornin,xpos,NN,500,500,500,497
mornin,xpos,NNS,168,279,258,263
wanna,upos,AUX,500,500,500,497
wanna,xpos,MD,500,500,500,497
leg,upos,NOUN,500,500,500,497
leg,upos,VERB,190,294,285,289
leg,xpos,NNS,500,500,500,497
leg,xpos,NN,482,467,485,481
leg,xpos,VBN,190,294,285,289
till,upos,SCONJ,500,500,500,497
till,upos,ADP,499,498,500,496
till,upos,ADV,427,425,459,453
till,upos,PUNCT,424,424,448,452
till,xpos,IN,500,500,500,497
till,xpos,RB,427,425,459,453
till,xpos,.,424,424,448,452
eye,upos,NOUN,500,500,500,497
eye,xpos,NNS,500,500,500,497
eye,xpos,NN,492,495,499,492
roll,upos,VERB,500,500,500,497
roll,upos,NOUN,433,435,465,456
roll,xpos,VBP,500,500,500,497
roll,xpos,VBG,485,473,488,486
roll,xpos,VBD,484,472,487,481
roll,xpos,VB,452,451,470,462
roll,xpos,VBZ,433,436,466,456
roll,xpos,NN,433,435,465,456
roll,xpos,NNS,80,218,191,208
try,upos,VERB,500,500,500,497
try,upos,NOUN,481,467,484,480
try,xpos,VB,500,500,500,497
try,xpos,VBP,488,493,495,487
try,xpos,NN,481,467,484,480
try,xpos,VBD,479,465,483,477
try,xpos,VBG,471,461,480,469
try,xpos,VBZ,452,449,470,462
try,xpos,VBN,442,438,466,459
imma,upos,INTJ,500,500,500,497
imma,upos,PRON,59,207,175,192
imma,xpos,UH,500,500,500,497
imma,xpos,PRP,59,207,175,192
then,upos,ADV,500,500,500,497
then,xpos,RB,500,500,500,497
mma,upos,VERB,500,500,500,497
mma,upos,AUX,2,148,125,139
mma,xpos,VBP,500,500,500,497
mma,xpos,VB,216,313,301,309
mma,xpos,MD,2,148,125,139
body,upos,NOUN,500,500,500,497
body,xpos,NN,500,500,500,497
body,xpos,NNS,485,477,488,486
turn,upos,VERB,500,500,500,497
turn,upos,NOUN,492,495,499,492
turn,xpos,VB,500,500,500,497
turn,xpos,VBP,500,500,500,497
turn,xpos,VBZ,492,497,499,494
turn,xpos,NN,492,495,499,492
turn,xpos,VBG,486,491,494,487
turn,xpos,VBN,486,489,494,487
turn,xpos,VBD,485,476,488,486
turn,xpos,NNS,433,427,461,455
over,upos,ADP,500,500,500,497
over,upos,SCONJ,499,499,500,496
over,upos,ADV,486,491,494,487
over,upos,NOUN,52,203,173,186
over,xpos,RP,500,500,500,497
over,xpos,IN,500,500,500,497
over,xpos,RB,486,491,494,487
over,xpos,NNS,52,203,173,186
war,upos,NOUN,500,500,500,497
war,upos,VERB,0,103,77,62
war,xpos,NN,500,500,500,497
war,xpos,NNS,485,484,490,487
war,xpos,VBP,0,103,77,62
soldier,upos,NOUN,500,500,500,497
soldier,xpos,NN,500,500,500,497
soldier,xpos,NNS,485,484,490,487
starin,upos,VERB,500,500,500,497
starin,xpos,VBG,500,500,500,497
while,upos,SCONJ,500,500,500,497
while,upos,NOUN,452,449,470,462
while,xpos,IN,500,500,500,497
while,xpos,NN,452,449,470,462
irreplaceable,upos,ADJ,500,500,500,497
irreplaceable,xpos,JJ,500,500,500,497
beauty,upos,NOUN,500,500,500,497
beauty,xpos,NN,500,500,500,497
beauty,xpos,NNS,135,263,241,252
neck,upos,NOUN,500,500,500,497
neck,xpos,NN,500,500,500,497
breathe,upos,VERB,500,500,500,497
breathe,upos,NOUN,262,334,348,350
breathe,xpos,VB,500,500,500,497
breathe,xpos,VBP,400,420,422,445
breathe,xpos,VBG,372,407,412,427
breathe,xpos,NN,262,334,348,350
breathe,xpos,VBZ,185,290,284,283
sense,upos,NOUN,500,500,500,497
sense,xpos,NNS,500,500,500,497
sense,xpos,NN,460,453,471,466
wake,upos,VERB,500,500,500,497
wake,upos,NOUN,386,414,420,442
wake,xpos,VB,500,500,500,497
wake,xpos,VBP,500,499,500,496
wake,xpos,VBG,460,453,471,465
wake,xpos,VBD,433,437,466,456
wake,xpos,NN,386,414,420,442
wake,xpos,VBZ,382,412,419,439
finish,upos,VERB,500,500,500,497
finish,upos,NOUN,0,85,66,55
finish,xpos,VB,500,500,500,497
finish,xpos,VBN,489,494,496,488
finish,xpos,VBD,0,121,89,83
finish,xpos,NN,0,85,66,55
round,upos,ADJ,500,500,500,497
round,upos,ADV,479,465,483,480
round,upos,NOUN,477,464,482,476
round,upos,VERB,452,446,470,462
