word,relaxed,angry,happy,sad
steeple,1,1,3,1
disenfranchise,1,1,3,1
humanity,2,5,2,1
spead,2,1,2,1
force,1,13,3,5
dependent,1,1,3,1
whose,5,2,3,1
contend,1,1,2,1
unchangeable,1,1,4,1
unshakable,1,1,4,1
ignore,4,13,4,2
snowball,1,1,2,3
running,1,3,2,2
shimmere,2,1,2,1
strawberry,2,1,2,1
lighter,1,15,2,1
accidentally,1,1,12,1
tighter,1,1,3,1
brighter,1,3,4,2
graveyard,4,1,1,2
fox,3,2,1,3
ape,1,1,1,3
swine,3,1,1,2
stake,2,2,2,2
beneath,11,12,1,17
campo,1,1,1,2
oriundo,1,1,1,2
león,1,1,1,4
tenía,1,1,1,9
apenas,1,1,1,3
19,1,1,1,4
años,1,1,1,6
josé,1,1,1,8
pérez,1,1,1,3
primo,1,1,1,2
lejano,1,1,1,2
mojado,1,1,1,2
envió,1,1,1,2
telegrama,1,1,1,2
diciendo,2,1,1,6
trabajo,1,2,1,2
habían,1,1,1,5
encontrando,1,1,1,2
piscando,1,1,1,2
algodón,1,1,1,2
ahogando,1,1,1,4
adiós,1,2,1,4
llegó,1,1,1,6
frontera,1,1,1,3
willy,1,1,1,2
entrevist,1,1,1,2
pollero,1,1,1,2
afamado,1,1,1,2
astuto,1,1,1,2
región,1,1,1,2
pepe,1,1,1,2
mañana,1,2,1,11
cruzo,1,1,1,2
viernes,1,1,1,2
estación,1,1,1,2
inocent,1,1,1,2
pagaban,1,1,1,2
cuota,1,1,1,2
dudarlo,1,1,1,5
subieron,1,1,1,2
interior,1,1,1,5
vagón,1,1,1,2
cruzó,1,1,1,2
7,1,1,1,3
horas,2,1,1,4
empezó,1,1,1,2
terminarse,1,1,1,2
pudieron,1,1,1,2
escuchó,1,1,1,2
aquello,1,1,1,2
gritos,1,1,1,2
auxilio,1,1,1,2
puerta,1,2,1,19
quiso,1,1,1,2
ceder,1,1,1,2
uno,1,7,1,8
fueron,3,1,1,8
cayendo,1,1,1,2
falleció,1,1,1,2
cruzar,1,1,1,2
ancias,1,1,1,2
crecer,1,1,1,7
esposa,1,1,1,2
hijo,1,1,1,3
termina,1,1,1,8
historia,1,1,1,7
contar,1,1,1,2
paisano,1,1,1,2
arriesga,1,1,1,2
ilegal,1,1,1,2
mil,1,1,1,20
volvera,1,1,1,2
ps,1,1,5,1
portugal,1,2,2,1
gourley,1,2,1,1
joey,1,6,1,1
detour,1,2,1,1
defensive,1,2,1,1
confuse,2,7,1,2
drunk,2,2,1,3
edgy,3,2,1,1
dull,5,4,1,8
soakin,1,2,1,1
vesuvius,1,13,1,1
insecure,1,4,1,1
ghost,12,16,1,3
symbol,1,2,1,1
host,6,6,3,3
form,3,4,2,4
warmth,2,2,1,1
elegant,3,2,1,1
oracle,1,2,1,1
feast,2,5,1,1
occur,1,2,4,1
sufjan,1,5,1,1
path,4,11,2,3
article,1,2,1,1
imminent,1,2,1,1
murdering,1,2,1,1
stevens,1,2,1,1
shara,1,2,1,1
nova,1,2,1,1
factor,1,1,1,3
indication,1,2,1,4
familiar,3,2,2,2
pile,1,3,2,2
coffee,4,4,1,3
grounds,1,2,1,4
cab,1,1,1,4
helplessly,1,1,1,2
pursue,1,3,1,2
rittenhouse,2,1,1,1
match,3,3,2,4
couple,5,7,1,4
flicker,2,2,1,1
shiver,3,5,1,1
lake,4,1,2,3
making,3,1,1,1
buddha,2,1,1,1
11,2,1,1,1
hothouse,2,1,1,1
29,2,1,1,1
17,2,1,1,1
shackle,1,3,2,1
disprove,1,1,2,1
remove,1,1,2,2
striptease,1,1,4,1
rhapsodize,1,1,3,1
l,1,9,6,17
altar,1,1,3,1
outta,1,3,5,1
effort,1,3,3,1
lame,1,1,3,4
michael,3,2,1,1
chronology,2,1,1,1
volume,2,2,1,2
cherish,1,1,3,2
neglect,1,1,2,1
serious,1,1,3,1
alarm,2,5,1,5
rude,2,12,1,1
defrost,3,3,1,1
mist,5,4,2,6
driftin,3,1,1,1
dragonfly,2,1,1,1
scent,2,2,1,2
overdue,3,1,2,1
hearin,2,1,1,1
nooo,2,6,1,1
pressin,2,2,1,1
highest,7,5,7,5
certain,2,7,3,10
passionate,2,1,2,1
mesmerize,1,1,4,1
brightest,1,2,2,1
aglow,2,1,2,1
harmony,6,1,2,5
aaaaah,1,1,2,1
ooooooooo,1,1,2,1
swing,4,6,4,5
breathin,2,1,2,1
solitude,5,2,3,5
tejidos,1,1,1,2
atrevido,1,1,1,2
libro,1,1,1,3
aventuras,1,1,1,2
puesto,1,1,1,2
ante,1,1,1,2
penetra,1,1,1,3
derretida,1,1,1,2
sofoca,1,1,1,2
pasarme,1,1,1,3
conspire,1,1,1,3
contra,1,2,1,16
hable,1,1,1,6
intentado,1,1,1,4
ganarle,1,1,1,3
batalla,1,1,1,6
emboscada,1,1,1,3
encarna,1,1,1,3
carnosa,1,1,1,3
sobrada,1,1,1,3
cuello,1,1,1,4
induce,1,2,1,4
magia,1,1,1,5
baña,1,1,1,4
savia,1,1,1,4
explique,1,1,1,2
revez,1,1,1,2
unico,1,1,1,3
avanzar,1,1,1,2
guardando,1,1,1,2
poquito,1,1,1,4
remando,1,1,1,2
sabiendo,1,1,1,2
acelera,1,1,1,4
salir,1,1,1,7
tard,1,4,1,7
nena,1,1,1,4
corniza,1,1,1,2
rabia,1,1,1,3
risa,1,1,1,6
detrás,1,1,1,2
fotografpa,1,1,1,2
dentro,1,1,1,6
baúl,1,1,1,2
barco,1,1,1,5
baja,1,1,1,7
oficina,1,1,1,2
punto,1,1,1,10
llena,1,4,1,4
desempeña,1,1,1,2
boleto,1,1,1,3
pregunte,1,1,1,3
nombro,2,1,1,2
casualidad,1,1,1,2
aún,1,3,1,8
llevo,1,1,1,6
explicación,1,1,1,3
desterrarla,1,1,1,2
seguiré,1,1,1,3
vagando,1,1,1,3
errante,1,1,1,4
podré,1,1,1,7
esclavo,1,1,1,11
preso,1,1,1,8
miedos,1,1,1,7
hemos,1,1,1,4
llegado,1,1,1,6
inflexión,1,1,1,7
obsesión,1,1,1,4
apartándome,1,1,1,4
sigue,2,1,1,10
controle,1,1,1,2
derrumba,1,1,1,2
seguridad,1,1,1,2
porqué,1,1,1,3
knowledge,3,1,4,1
orphan,2,1,1,1
shower,4,1,1,1
robed,2,1,1,1
lamb,28,4,2,1
evermore,2,1,1,1
atoning,1,1,2,1
keeper,2,1,2,1
beginning,4,3,4,5
shepherd,6,5,3,2
kindness,1,1,2,1
amen,13,4,1,1
crush,5,8,2,4
persecute,1,3,1,1
struck,1,3,1,1
curse,2,8,2,5
trading,1,2,1,2
hesitatin,1,2,1,1
fingertip,1,3,1,1
cryin,6,3,7,3
dada,1,5,6,1
joyous,1,1,4,1
supply,1,1,3,2
indescribable,1,1,4,1
unnatural,1,1,4,2
incomplete,1,1,4,1
wondrous,1,1,2,1
gulf,1,1,2,1
overflow,1,5,3,3
pulse,2,3,2,3
platter,1,2,3,1
mount,1,1,3,2
eagle,5,1,1,2
soar,4,3,1,2
supreme,2,2,11,1
succumb,1,3,1,2
horn,2,1,2,2
reverie,1,1,1,2
swarm,1,1,1,2
horde,1,2,1,2
graze,1,1,1,2
among,5,26,1,4
bending,1,2,1,3
feeding,1,1,1,4
nothingness,2,2,1,1
nuclear,1,2,1,1
warfare,1,2,1,1
ending,1,4,1,1
burst,3,6,2,2
armageddon,1,11,1,1
tape,1,3,1,4
journal,1,1,1,2
pool,3,4,3,1
fucking,1,2,1,1
sleepless,1,4,1,1
pellet,1,10,1,1
manly,1,3,1,1
armed,1,3,1,1
living,5,14,5,5
decirle,1,1,1,5
dile,1,1,1,12
cuenta,3,1,1,10
quema,1,3,1,4
amiga,1,1,1,2
sabes,1,1,1,4
cuéntale,1,1,1,2
date,2,2,1,3
muero,1,1,1,13
ve,1,1,1,2
á,1,1,1,6
soporto,1,1,1,2
duermo,1,1,1,3
miro,2,1,1,5
reflejo,1,1,1,2
pronuncio,1,1,1,2
enloqueciendo,1,1,1,2
sido,1,1,1,12
dueño,1,1,1,3
herida,1,3,1,5
háblale,1,1,1,3
engañarla,1,1,1,3
vuelva,8,1,1,15
apn,1,1,1,4
segundo,1,1,1,5
hagan,1,1,1,2
caricia,1,3,1,8
minutos,1,1,1,5
deliro,1,1,1,2
sonrisa,2,1,1,5
primavera,1,1,1,7
veré,1,1,1,3
regresa,1,1,1,3
llegan,1,1,1,2
cabeza,1,1,1,5
instante,1,1,1,4
angustia,2,1,1,2
intentos,1,1,1,2
buscarla,1,1,1,2
habla,1,3,1,2
rompí,1,1,1,2
foto,1,2,1,3
imagen,1,1,1,4
clavada,1,1,1,2
nuestra,1,2,1,5
llora,1,1,1,13
sera,1,3,1,5
extraa,1,1,1,2
recuerdas,1,1,1,3
talvez,1,1,1,2
pasado,7,1,1,6
estan,1,1,1,3
quedado,1,1,1,12
alas,1,1,1,16
aprendi,1,1,1,3
manos,7,1,1,9
dejamos,1,1,1,3
escapar,1,1,1,4
parte,1,3,1,4
quiza,1,1,1,2
apurado,1,1,1,2
guardado,1,1,1,2
lalaralala,1,1,1,3
haces,1,1,1,4
elevar,1,1,1,3
tensión,1,1,1,3
aplastar,1,1,1,3
ambición,1,1,1,3
verp,1,3,1,5
esperaría,1,1,1,3
haré,1,1,1,4
har,1,1,1,4
¿,6,4,1,28
solución,1,1,1,7
culpable,2,1,1,12
cambiarme,1,1,1,15
campanas,1,1,1,8
suenan,1,1,1,7
¡,2,4,1,11
vete,1,1,1,4
supiste,2,1,1,5
entender,1,1,1,6
pienso,2,2,1,11
necesario,1,1,1,3
mentir,1,1,1,5
fácil,1,2,1,5
atormentarse,1,1,1,3
después,1,1,1,5
sobreviviré,1,1,1,5
boombercut,1,3,1,1
apldeap,1,2,1,1
li,2,2,1,1
futureistic,1,2,1,1
ge,1,4,1,1
upupupupup,1,2,1,1
dancefloor,1,4,1,1
william,1,2,1,1
v,2,2,3,5
reposition,1,2,1,1
g,4,4,3,3
weepy,1,3,1,1
mega,1,2,1,1
cecefloor,1,2,1,1
oor,1,2,1,1
palomita,1,1,1,3
blanca,1,1,1,5
piquito,1,1,1,2
cumbres,1,1,1,3
guayabo,1,1,1,3
currucu,1,1,1,13
cantaba,1,1,1,4
palomito,1,1,1,4
volviera,1,1,1,6
nidito,1,1,1,4
vuela,1,1,1,3
pradera,1,1,1,2
estaré,2,4,1,2
palomar,1,1,1,2
paloma,1,1,1,2
descansar,2,1,1,2
llevado,1,1,1,2
amargo,1,1,1,3
licor,1,2,1,2
bastado,1,1,1,2
viene,1,1,1,4
pasear,1,1,1,2
sentirme,1,1,1,2
querida,1,3,1,5
abrazo,1,4,1,3
conociste,1,1,1,3
marcho,1,1,1,4
besaste,1,1,1,4
regalaste,1,1,1,3
pude,1,1,1,6
robaste,1,1,1,4
rasgado,1,1,1,3
copa,1,7,1,5
vino,1,4,1,3
corta,1,1,1,3
cristal,1,1,1,3
playas,1,1,1,2
vienen,1,1,1,5
despacio,1,1,1,7
ayudado,1,1,1,2
olvidar,1,1,1,5
labio,1,2,1,10
escribo,1,1,1,3
cierro,1,1,1,3
atrp,1,1,1,4
buenas,3,1,1,2
errores,1,1,1,2
virtud,1,1,1,2
hacerme,1,1,1,4
renunciar,1,1,1,2
norte,1,1,1,2
sur,1,1,1,4
acabando,1,1,1,4
minuto,1,1,1,5
convierte,1,1,1,4
cad,1,1,1,4
espacio,1,4,1,9
vacío,1,1,1,8
navega,1,1,1,4
rescatar,1,1,1,6
esto,1,3,1,6
continuar,1,1,1,2
incluso,1,1,1,2
piensas,1,1,1,3
regresar,1,1,1,9
crow,4,4,1,2
instrument,2,1,1,1
faint,3,1,1,1
manger,4,1,2,1
swaddling,1,1,2,1
wilderness,1,2,1,1
warrior,1,8,1,2
acknowledge,5,2,1,1
kneel,2,2,1,1
collection,1,2,1,1
arrow,1,13,3,2
desi,1,6,1,1
sire,1,6,1,1
brightly,1,2,2,1
firefly,1,2,1,1
express,4,1,8,1
​,6,1,1,1
1​,2,1,1,1
vase,2,1,1,1
​chorus,4,1,1,1
abundantly,7,1,1,1
​verse,2,1,1,1
abundant,2,1,1,1
hearbeat,1,1,2,1
somethin,1,1,2,5
sensitive,3,2,3,1
roller,1,1,17,1
coaster,1,1,18,1
rollercoaster,1,1,6,1
rollar,1,1,2,1
rightttttt,1,1,3,1
wahooo,1,1,2,1
owwwww,1,1,2,1
lyric,1,1,5,3
dipple,1,1,2,1
upside,2,3,3,8
dip,1,4,2,3
dipper,1,1,2,1
merry,47,73,60,70
fairground,1,1,2,1
licorice,1,1,2,1
cahoot,5,1,1,1
cough,3,1,1,1
cuss,4,4,1,1
dontcha,1,1,1,3
hum,4,2,1,1
bank,3,1,16,1
roughest,1,1,2,1
invest,1,2,2,1
account,1,1,3,2
insurance,1,1,2,2
investment,1,1,2,1
socket,1,1,2,1
savin,1,1,5,1
buildin,1,1,5,1
dynamite,3,1,1,1
anythin,3,1,1,1
clingin,2,1,1,1
dug,2,1,1,2
tasty,2,1,1,2
fortunate,2,1,1,1
service,2,1,1,1
recite,2,1,2,1
sang,6,4,1,1
interlude,4,1,1,2
inspiring,1,1,2,1
intimate,2,1,12,1
friends,3,4,15,1
undivided,1,1,2,1
oohoohoohooh,1,1,2,1
distant,1,3,4,2
sincerity,1,1,2,1
mroning,1,1,2,1
guarantee,7,7,2,4
bracelet,1,1,3,1
woolworth,1,1,3,1
darn,1,1,3,1
goodby,1,8,2,6
undecided,1,1,1,4
divide,2,4,1,6
tall,4,8,9,6
fre,1,1,2,1
sooner,1,5,7,1
woulda,1,4,1,1
delay,1,4,1,6
achievable,2,1,1,1
triumph,4,3,1,2
legacy,2,5,1,1
intent,2,1,1,1
purpose,2,3,10,1
solid,2,3,1,1
foundation,3,2,1,1
protection,5,1,2,1
opportunity,2,1,1,1
biggest,2,11,1,1
extra,2,1,4,1
whicha,3,1,1,1
entertain,2,1,1,1
relationship,2,2,1,1
fella,2,4,2,1
boo,1,3,4,1
leven,1,2,1,1
umpteen,1,2,1,1
twisted,1,3,1,3
gangsta,1,1,1,2
waka,1,1,1,19
flocka,1,1,1,25
1017,1,1,1,2
bustin,1,1,1,33
homie,1,1,1,11
gillie,1,1,1,2
sumo,1,1,1,2
philly,1,1,1,2
deally,1,1,1,2
brackin,1,1,1,2
subtract,1,1,1,2
fraction,1,1,1,2
minaj,1,1,1,2
kush,1,1,2,2
garbage,3,1,1,12
homage,1,1,1,2
phonic,1,1,1,3
mizay,1,1,1,2
management,1,1,1,2
fozzie,1,1,1,3
butter,1,2,1,2
ky,1,1,1,2
engineering,1,1,1,2
fuzzy,1,1,1,2
earring,1,1,1,3
m6,1,1,1,3
steering,1,1,1,2
deere,1,1,1,2
inky,1,1,1,2
pinky,1,1,1,2
crew,1,2,1,2
winky,1,1,1,2
swagger,2,1,2,2
tag,1,1,1,2
snitching,1,1,1,2
ded,1,1,1,2
shawrty,1,1,1,2
bricksquad,1,1,1,2
feasty,1,1,2,1
beasty,1,1,3,1
slower,2,1,2,1
boasteth,1,1,1,2
thyself,1,1,1,2
vil,1,1,1,2
iniquity,1,1,1,2
vanity,1,1,1,3
goodness,2,1,2,2
dureth,1,1,1,2
axe,2,1,1,9
sharpen,1,2,1,6
prosper,1,1,1,2
whosoever,1,1,1,5
diggeth,1,1,1,5
pit,1,3,1,15
obey,2,4,1,1
commanding,1,3,1,1
kingpin,1,3,1,1
organized,1,3,1,1
slaughter,1,7,1,1
massive,2,3,1,2
discipline,1,7,1,1
obedience,1,3,1,1
loyalty,1,2,1,1
severe,1,2,1,1
fatality,1,2,1,1
unless,2,2,8,3
regimented,1,2,1,1
fleet,1,2,1,2
domination,1,2,1,1
nontrol,1,2,1,1
trnd,1,21,1,1
yah,1,3,1,1
marijuana,1,2,1,1
selassie,1,6,20,1
armaggedion,1,3,1,1
rast,1,3,1,1
afar,6,7,1,2
spoil,1,2,3,1
fe,2,10,1,4
warn,1,2,1,1
ope,1,1,2,1
cope,1,6,2,1
soap,4,2,2,1
forehead,1,2,2,1
trusive,1,1,2,1
mouse,2,1,2,2
chew,2,1,2,4
hearted,4,1,4,5
pot,2,2,2,1
conceal,1,5,4,4
eyeball,1,1,2,3
unreal,1,3,2,1
noose,1,4,1,6
perplexity,1,1,1,2
rattle,3,1,1,4
arun,1,1,1,3
salvage,1,1,1,2
rust,1,4,1,4
distaste,1,1,1,2
fashionable,1,1,1,2
dispassion,1,1,1,2
dispossess,1,1,1,2
understressed,1,1,1,2
fatten,3,1,1,2
cow,3,2,1,3
plow,1,1,1,3
unknown,2,2,1,2
startle,1,1,1,2
cabbage,1,1,1,2
philosophy,1,4,1,2
trillion,1,1,1,2
breathing,1,7,1,5
axis,2,2,1,1
vapor,2,1,1,2
pavement,3,1,2,1
grate,2,1,1,1
harvard,2,1,1,1
yale,2,1,1,1
disposition,2,1,3,1
bloodlust,2,1,1,1
area,2,1,1,1
velvet,2,9,2,1
gloriously,1,4,1,1
crocuse,1,4,1,1
dormant,1,2,1,1
glaze,1,2,1,1
dew,1,2,4,2
soaking,1,1,1,2
godeip,1,1,2,1
creature,5,1,2,6
degradation,1,3,1,1
amputate,1,2,1,1
humiliate,1,2,1,1
punishment,1,2,2,1
abide,1,4,2,1
lightly,2,1,1,2
boosting,1,1,1,2
neighborhood,1,2,1,2
burden,5,11,1,2
soil,1,3,2,2
slate,1,1,1,2
shook,2,2,1,2
bmore,1,1,1,2
harlem,3,1,1,2
shaking,4,1,1,3
contest,1,1,1,2
harness,3,1,1,2
fondest,1,1,1,2
grammar,1,1,1,2
mannered,1,1,1,2
spank,1,3,1,2
awww,1,1,1,2
motherfucker,1,3,4,21
suggest,1,1,4,2
height,2,2,1,2
skew,1,1,1,2
assume,2,1,1,3
pattern,1,3,1,2
gut,3,3,2,7
relieve,4,1,1,2
conceive,3,2,1,3
average,1,2,2,2
acclaim,1,1,1,2
moving,1,1,1,2
spitting,1,2,1,2
non,1,1,1,3
fantastic,1,1,1,2
tank,1,3,1,2
m16,1,1,1,2
sharp,2,1,2,2
crease,1,1,1,2
grease,1,1,1,2
hmmm,2,1,1,1
heartach,2,3,8,2
ach,1,1,2,1
plum,2,1,1,3
apricot,2,1,1,1
fig,2,1,1,1
grape,2,1,1,1
marriage,2,1,1,1
pomegranate,2,1,1,1
peach,3,3,2,1
pear,2,1,1,1
easter,2,1,1,1
egg,2,1,1,1
ira,3,1,1,1
gershwin,5,1,2,1
necessarily,4,1,1,1
likewise,4,1,1,1
enjoyment,4,1,1,1
scrol,3,1,1,1
simply,7,2,13,1
daydream,5,1,1,1
mere,6,1,2,1
idea,6,5,2,4
longing,6,1,1,1
silent,28,10,1,12
grenade,2,1,1,3
issue,5,1,1,20
overlord,1,1,1,4
dominate,1,2,1,4
choke,1,7,1,6
hound,1,2,2,3
inject,1,1,1,2
astonishing,1,1,1,2
sendin,1,1,1,2
heroin,1,2,1,2
withdrawal,1,1,1,2
methadone,1,1,1,2
rail,1,2,1,2
sympathy,3,2,1,3
fifteenth,1,1,1,2
reel,1,2,1,2
purest,1,3,1,2
jailhouse,1,3,1,11
rudy,1,8,1,1
baton,1,3,1,1
shorter,3,3,1,1
taller,3,4,2,2
em,1,2,1,1
1983,1,2,1,1
89,1,3,1,1
fuss,2,3,1,1
daughter,6,7,1,4
bud,7,2,1,1
gaugh,1,2,1,1
eric,1,2,1,1
wilson,1,2,1,1
bangin,3,2,1,1
sublime,3,2,1,1
resistance,1,3,1,1
anarchist,1,8,1,1
revolution,1,12,3,2
ambition,1,7,1,2
author,2,2,1,1
slogan,1,2,1,1
politics,1,3,1,2
convenient,1,3,1,1
depth,2,2,3,1
bloodless,1,2,1,1
ideology,1,3,1,1
doctrine,1,2,1,1
rigid,1,2,1,1
mob,1,5,1,2
autonomy,1,2,1,1
forgiving,1,1,3,1
mm,1,3,8,1
vernon,2,1,1,1
sometime,5,2,8,3
zoo,2,1,1,1
humor,1,3,3,1
thief,4,7,4,3
daytime,1,1,5,1
mellow,3,1,4,1
whoaooo,1,1,2,1
babylon,7,20,1,1
zion,5,2,1,1
brlght,2,1,1,1
logrado,1,1,1,2
borrado,1,1,1,2
huella,1,2,1,6
todavia,1,1,1,4
acariciandome,1,1,1,2
seguir,1,1,1,7
estando,1,1,1,11
dejo,1,1,1,9
levanto,1,1,1,4
llamo,1,1,1,3
tonto,1,1,1,11
somo,1,1,1,11
otros,4,3,1,13
amandono,1,1,1,7
acostumbro,1,1,1,3
inventado,1,1,1,3
remedio,1,2,1,2
cuanta,1,1,1,7
fallado,1,1,1,4
pido,1,1,1,5
única,1,1,1,4
puertas,1,1,1,9
decidas,1,1,1,4
habrá,1,1,1,5
llenar,1,1,1,5
mismo,12,4,1,10
demostrarte,1,1,1,2
rescatemos,1,1,1,2
unió,1,1,1,2
aprendemo,1,1,1,2
nuestros,1,1,1,2
perdone,2,1,1,2
largo,1,1,1,3
comentan,1,1,1,2
vives,1,1,1,2
rompiendo,1,1,1,3
corazones,1,1,1,3
llegas,1,1,1,2
llevandote,1,1,1,3
futuro,1,1,1,5
ruege,1,1,1,3
ati,1,1,1,4
devuelveme,1,1,1,9
dame,1,1,1,6
esperanza,1,1,1,7
sino,1,1,1,3
viniendo,1,1,1,2
ayy,1,1,2,2
maltratar,1,1,1,2
despiadado,1,1,1,2
fuerte,1,1,1,13
llefe,1,1,1,2
senda,1,1,1,2
atravesar,1,1,1,2
bosque,1,1,1,2
nuestras,1,1,1,4
vidas,1,1,1,2
tantas,1,2,1,9
gustan,1,1,1,4
elefe,1,1,1,4
soñadora,1,1,1,4
remolino,1,1,1,4
cenizas,1,1,1,4
volando,1,1,1,3
merezco,1,1,1,4
des,3,1,3,6
venidero,1,1,1,2
léeme,1,1,1,2
resto,1,1,1,2
compañía,1,1,1,4
humedad,1,1,1,6
detener,1,3,1,4
distancia,1,1,1,5
apagó,1,1,1,3
fragilidad,2,1,1,3
cómo,1,1,1,16
superar,1,1,1,3
dañe,1,1,1,3
recuperar,1,1,1,3
vulnerable,1,1,1,3
llueve,1,1,1,5
mojar,1,1,1,4
apaga,1,1,1,4
poetry,1,1,2,1
valentine,1,1,3,1
luckiest,1,1,2,1
inseparable,6,1,1,1
sail,2,1,4,5
laughin,5,1,4,1
plainly,3,1,1,1
liberty,3,1,1,1
eah,2,1,1,1
melodrama,1,2,1,1
halfway,7,2,1,1
timeless,2,1,1,1
behove,1,1,2,1
state,4,4,4,2
rejuvenate,1,1,2,1
neighbor,4,8,1,7
major,2,1,2,1
thrilled,2,1,1,1
whiz,3,1,1,1
smoggy,3,1,1,1
eyed,12,14,1,1
teary,3,1,1,1
x4,2,1,1,1
rob,1,2,3,1
nickel,1,2,3,1
twitch,2,2,2,1
eight,8,2,3,1
chacha,1,1,3,1
cha,4,1,3,3
learnin,3,1,1,1
childhood,4,1,1,2
merely,3,5,1,1
acquainted,1,2,1,1
pane,3,2,2,4
multicolour,1,2,1,1
hobnail,1,2,1,1
overtime,1,2,1,1
impression,1,2,1,1
donate,1,2,1,1
national,1,2,1,1
superior,1,9,1,1
aw,8,2,1,2
strut,3,2,1,18
magnifying,2,1,1,1
sort,2,3,1,8
alice,2,2,1,1
portray,1,1,2,1
portrait,2,1,2,1
magnolias,1,1,2,1
lunch,1,1,2,1
london,1,1,2,2
st,1,1,3,1
albuquerque,1,1,2,1
gov,1,1,2,1
goodwill,2,1,2,1
appeal,1,2,1,1
justifiable,1,2,1,1
yute,1,2,1,1
system,3,5,1,3
unemployed,1,2,1,1
plantation,1,3,1,1
temperature,1,5,1,2
require,1,4,2,1
girth,1,2,1,1
aid,1,3,1,1
vicious,1,6,1,3
motherfuck,1,2,1,1
clusterfuck,1,2,1,1
bloodstain,1,2,1,1
motherfucking,1,2,1,1
neeed,1,2,1,1
lajon,1,8,1,1
witherspoon,1,8,1,1
morgan,1,7,1,1
sufferin,1,11,1,1
clint,1,3,1,1
lowery,1,3,1,1
connolly,1,3,1,1
hoot,1,2,1,1
hobo,1,2,1,1
headache,1,4,1,1
underage,1,2,1,1
piss,2,3,1,2
gangster,1,1,1,2
obvious,1,2,1,6
endearing,1,1,1,2
idolize,2,1,1,1
carefree,3,1,1,1
beaten,2,3,1,2
dot,2,1,1,1
map,4,6,6,4
handshake,4,1,1,1
hardware,2,1,1,1
checker,2,1,1,1
crownin,2,1,1,1
dairy,2,1,1,1
thirsty,1,1,1,4
jo,1,1,1,6
dee,3,1,1,6
messina,1,1,1,6
tim,1,1,1,6
mcgraw,1,1,1,6
ayeayeain,1,1,1,2
ceiling,1,2,1,2
opposition,1,2,1,1
raw,1,3,1,1
absence,1,2,2,1
introduce,1,2,1,1
malice,1,2,1,1
cancer,1,6,2,1
surface,1,4,3,1
atrocity,1,3,1,1
attrition,1,11,1,1
deception,1,3,1,2
chokehold,1,2,1,1
disenchantment,1,2,1,1
landscape,3,3,1,1
retribution,1,5,1,1
dododo,1,6,1,2
lalala,1,20,1,1
weigh,1,2,1,2
cave,2,3,1,4
confine,1,2,1,2
hacias,1,1,1,2
olvidarlo,1,1,1,2
desangrando,1,1,1,2
pedazo,2,1,1,5
jurando,1,1,1,2
cambiar,1,1,1,3
cambia,2,1,1,5
unos,1,1,1,4
ganan,1,1,1,4
pierden,1,1,1,6
perdi,1,1,1,4
quererte,1,1,1,6
pierd,1,1,1,4
borro,1,1,1,2
descubriendo,1,1,1,2
propia,1,1,1,3
fiel,1,1,1,3
compañia,1,1,1,2
buscando,3,1,1,4
aparecio,1,1,1,2
consigo,1,1,1,2
tocar,1,1,1,2
sentimiento,1,1,1,4
falto,1,1,1,6
oyelo,1,1,1,2
mambo,1,1,1,3
spinnin,1,2,1,1
toxic,1,12,1,16
slippin,1,6,2,1
intoxicate,1,3,1,1
chord,2,1,2,1
f,1,5,2,1
classic,1,1,3,1
wastebin,1,1,3,1
byron,1,1,2,1
shelley,1,1,2,1
keats,1,1,2,1
poet,2,1,4,2
killa,1,2,2,1
hyperbole,1,1,2,1
exposé,1,1,2,1
konvict,1,2,1,1
boundary,1,3,1,1
apologize,1,2,1,2
especially,1,2,1,1
puttin,2,3,2,1
guann,1,2,1,1
kingston,1,2,1,1
spain,1,2,1,1
oha,1,7,1,1
ing,1,2,1,1
cord,1,4,1,1
jewelry,3,4,1,1
masterpiece,1,2,1,1
exit,1,3,1,1
motherless,1,1,8,1
exgirl,6,1,1,1
octopus,10,1,1,1
coral,2,1,1,1
vine,1,2,2,5
worker,1,2,2,2
comrade,1,1,2,2
united,1,3,1,3
fury,3,2,1,3
ﬁre,1,3,1,1
ﬂame,1,3,1,1
threshold,1,4,1,1
quickening,1,2,1,1
rampage,1,2,1,1
independence,1,2,1,1
receive,5,4,20,5
sibyl,1,1,1,2
foretold,1,1,1,2
army,1,4,1,9
falcon,1,1,1,2
overhead,1,2,1,3
rune,1,1,1,2
crone,1,1,1,2
freya,1,1,1,2
thrall,1,1,1,2
kleenex,2,1,1,1
stuff,4,6,1,3
ex,2,1,1,1
strapless,2,1,1,1
famous,2,1,3,1
teaching,2,1,1,1
notify,1,2,1,1
boohooin,3,1,1,1
avenge,1,2,1,1
boarding,1,2,1,1
redemption,1,2,1,2
hero,4,4,4,2
accuse,1,2,2,1
adam,1,2,2,1
eve,6,3,4,1
explosion,1,3,1,1
corrosion,1,2,1,1
feat,1,1,2,1
common,1,5,2,1
transcend,1,1,4,1
fetter,1,1,2,1
submarine,1,1,2,1
underground,3,7,1,2
trailin,1,2,1,1
ugly,3,5,1,3
uneven,1,1,1,3
johnny,2,1,3,1
yen,1,1,4,1
gimmick,1,1,3,1
prize,3,3,3,1
film,1,2,2,2
gto,1,1,2,1
uniform,1,1,3,2
loan,1,1,2,1
sidewalk,1,2,2,2
prisoner,2,3,1,1
scowle,2,1,1,1
